region,round,round_label,category,entity_id,canonical_name,name_jp,name_cn,rank,equal_rank,points,primary_count,secondary_count,selection_count,ballots,primary_rate,selection_rate,comment_count,arrangement_count,arrangement_cumulative_count,undated_arrangement_count,arrangement_total_count,source_type,catalog_matched,catalog_owner,source_row_count
cn,8,CN8,music,157,东风,あゆのかぜ,东风,534,531,0.0,0.0,,0.0,6805.0,,0.0,,0.0,9.0,0.0,10.0,cn_normalized_workbook,1,,1
cn,8,CN8,music,228,以鱼驱蝇,以魚駆蠅,以鱼驱蝇,534,531,0.0,0.0,,0.0,6805.0,,0.0,,0.0,6.0,0.0,7.0,cn_normalized_workbook,1,,1
cn,8,CN8,music,345,价值不明,価値がわからない,价值不明,534,531,0.0,0.0,,0.0,6805.0,,0.0,,0.0,2.0,0.0,2.0,cn_normalized_workbook,1,,1
cn,8,CN8,music,274,传说的巨神,伝説の巨神,传说的巨神,534,531,0.0,0.0,,0.0,6805.0,,0.0,,4.0,13.0,0.0,15.0,cn_normalized_workbook,1,,1
cn,8,CN8,music,353,公正的争夺,公正なる奪い合い,公正的争夺,534,531,0.0,0.0,,0.0,6805.0,,0.0,,0.0,1.0,0.0,1.0,cn_normalized_workbook,1,,1
cn,8,CN8,music,155,内心,裏心,内心,534,531,0.0,0.0,,0.0,6805.0,,0.0,,0.0,3.0,0.0,3.0,cn_normalized_workbook,1,,1
cn,8,CN8,music,348,外界民俗,外界フォークロア,外界民俗,534,354,0.0,0.0,,9.0,6805.0,0.0,0.001322556943423953,,4.0,16.0,0.0,28.0,cn_normalized_workbook,1,,2
cn,8,CN8,music,436,幻想帝都,幻想帝都,幻想帝都,534,531,0.0,0.0,,0.0,6805.0,,0.0,,2.0,10.0,0.0,12.0,cn_normalized_workbook,1,,1
cn,8,CN8,music,540,开演间近,開演間近,开演间近,534,531,0.0,0.0,,0.0,6805.0,,0.0,,1.0,3.0,0.0,8.0,cn_normalized_workbook,1,,1
cn,8,CN8,music,539,意气洋洋,意気揚々,意气洋洋,534,531,0.0,0.0,,0.0,6805.0,,0.0,,0.0,1.0,0.0,2.0,cn_normalized_workbook,1,,1
cn,8,CN8,music,457,新幻想newfantasy,新幻想　～ New Fantasy,新幻想 ～ New Fantasy,534,531,0.0,0.0,,0.0,6805.0,,0.0,,2.0,6.0,0.0,10.0,cn_normalized_workbook,1,,1
cn,8,CN8,music,313,无人气的场所,人気のない場所,无人气的场所,534,531,0.0,0.0,,0.0,6805.0,,0.0,,0.0,1.0,0.0,1.0,cn_normalized_workbook,1,,1
cn,8,CN8,music,344,时代风潮的造访,時代の風の訪れ,时代风潮的造访,534,531,0.0,0.0,,0.0,6805.0,,0.0,,0.0,1.0,0.0,2.0,cn_normalized_workbook,1,,1
cn,8,CN8,music,343,显现的传承形态,顕現した伝承の形,显现的传承形态,534,531,0.0,0.0,,0.0,6805.0,,0.0,,0.0,3.0,0.0,3.0,cn_normalized_workbook,1,,1
cn,8,CN8,music,538,智略纵横,知略縦横,智略纵横,534,531,0.0,0.0,,0.0,6805.0,,0.0,,0.0,1.0,0.0,1.0,cn_normalized_workbook,1,,1
cn,8,CN8,music,285,曲名不详,,曲名不详,534,531,0.0,0.0,,0.0,6805.0,,0.0,,0.0,7.0,0.0,7.0,cn_normalized_workbook,,,1
cn,8,CN8,music,342,有珠子的日常,ボールのある日常,有珠子的日常,534,531,0.0,0.0,,0.0,6805.0,,0.0,,1.0,4.0,0.0,4.0,cn_normalized_workbook,1,,1
cn,8,CN8,music,529,永远延续的回廊,永遠に続く回廊,永远延续的回廊,534,531,0.0,0.0,,0.0,6805.0,,0.0,,2.0,4.0,0.0,6.0,cn_normalized_workbook,1,,1
cn,8,CN8,music,479,没用上的场所,使われなかった場所,没用上的场所,534,531,0.0,0.0,,0.0,6805.0,,0.0,,0.0,2.0,0.0,3.0,cn_normalized_workbook,1,,1
cn,8,CN8,music,519,法力之下的平等,法力の下の平等,法力之下的平等,534,531,0.0,0.0,,0.0,6805.0,,0.0,,1.0,2.0,0.0,2.0,cn_normalized_workbook,1,,1
cn,8,CN8,music,346,相信可能性,可能性を信じて,相信可能性,534,531,0.0,0.0,,0.0,6805.0,,0.0,,0.0,1.0,0.0,1.0,cn_normalized_workbook,1,,1
cn,8,CN8,music,53,胜利的示范,勝利デモ,胜利的示范,534,531,0.0,0.0,,0.0,6805.0,,0.0,,0.0,15.0,0.0,19.0,cn_normalized_workbook,1,,1
cn,8,CN8,music,534,连带责人,連帯責人,连带责人,534,531,0.0,0.0,,0.0,6805.0,,0.0,,0.0,1.0,0.0,1.0,cn_normalized_workbook,1,,1
cn,8,CN8,music,156,间奏曲,Intermezzo,间奏曲,534,531,0.0,0.0,,0.0,6805.0,,0.0,,1.0,4.0,0.0,5.0,cn_normalized_workbook,1,,1
cn,8,CN8,music,225,风光明媚,風光明媚,风光明媚,534,531,0.0,0.0,,0.0,6805.0,,0.0,,0.0,1.0,0.0,4.0,cn_normalized_workbook,1,,1
cn,8,CN8,music,88,魔法阵magicsquare,魔法陣　～ Magic Square,魔法阵 ～ Magic Square,534,531,0.0,0.0,,0.0,6805.0,,0.0,,2.0,15.0,0.0,21.0,cn_normalized_workbook,1,,1
cn,9,CN9,music,565,寄世界于偶像,偶像に世界を委ねて　〜Idoratrize World,寄世界于偶像 ～ Idoratrize World,1,1,2528.0,291.0,,2528.0,9201.0,0.11511075949367089,0.27475274426692753,,151.0,178.0,0.0,509.0,cn_normalized_workbook,1,埴安神袿姬,1
cn,9,CN9,music,330,辉光之针的小人族,輝く針の小人族　～ Little Princess,辉光之针的小人族 ～ Little Princess,2,2,2321.0,346.0,,2321.0,9201.0,0.14907367514002584,0.2522551896532986,,51.0,566.0,2.0,763.0,cn_normalized_workbook,1,少名针妙丸,1
cn,9,CN9,music,208,众神眷恋的幻想乡,神々が恋した幻想郷,众神眷恋的幻想乡,3,3,1961.0,284.0,,1961.0,9201.0,0.14482406935237124,0.21312900771655255,,69.0,1475.0,12.0,1847.0,cn_normalized_workbook,1,,1
cn,9,CN9,music,138,幽雅地绽放吧墨染的樱花,幽雅に咲かせ、墨染の桜　～ Border of Life,幽雅地绽放吧，墨染的樱花 ～ Border of Life,4,4,1866.0,321.0,,1866.0,9201.0,0.1720257234726688,0.20280404303880012,,111.0,2394.0,9.0,2950.0,cn_normalized_workbook,1,西行寺幽幽子,1
cn,9,CN9,music,533,今宵是飘逸的自我主义者,今宵は飄逸なエゴイスト(Live ver)　～ Egoistic Flowers.,今宵是飘逸的自我主义者(Live ver) ～ Egoistic Flowers.,5,5,1775.0,208.0,,1775.0,9201.0,0.1171830985915493,0.19291381371590044,,48.0,178.0,1.0,389.0,cn_normalized_workbook,1,依神女苑|依神紫苑,1
cn,9,CN9,music,253,哈德曼的妖怪少女,ハルトマンの妖怪少女,哈德曼的妖怪少女,6,6,1662.0,323.0,,1662.0,9201.0,0.19434416365824309,0.18063253994131073,,141.0,1914.0,13.0,2820.0,cn_normalized_workbook,1,古明地恋,1
cn,9,CN9,music,178,竹取飞翔,竹取飛翔　～ Lunatic Princess,竹取飞翔 ～ Lunatic Princess,7,7,1494.0,165.0,,1494.0,9201.0,0.11044176706827309,0.16237365503749593,,129.0,2142.0,3.0,2681.0,cn_normalized_workbook,1,蓬莱山辉夜,1
cn,9,CN9,music,165,碎月,砕月,碎月,8,8,1490.0,212.0,,1490.0,9201.0,0.14228187919463087,0.16193891968264318,,80.0,1146.0,6.0,1505.0,cn_normalized_workbook,1,伊吹萃香,1
cn,9,CN9,music,181,飘上月球不死之烟,月まで届け、不死の煙,飘上月球，不死之烟,9,9,1430.0,197.0,,1430.0,9201.0,0.13776223776223775,0.15541788935985218,,99.0,1650.0,6.0,2146.0,cn_normalized_workbook,1,藤原妹红,1
cn,9,CN9,music,370,purefuries,ピュアヒューリーズ　～ 心の在処,Pure Furies ～ 心之所在,10,10,1397.0,211.0,,1397.0,9201.0,0.15103793843951324,0.15183132268231714,,77.0,532.0,1.0,867.0,cn_normalized_workbook,1,纯狐,1
cn,9,CN9,music,67,少女绮想曲,少女綺想曲,少女绮想曲,11,11,1395.0,150.0,,1395.0,9201.0,0.10752688172043011,0.15161395500489078,,100.0,2157.0,6.0,2836.0,cn_normalized_workbook,1,灵梦,1
cn,9,CN9,music,385,童祭innocenttreasures,童祭　～ Innocent Treasures,童祭 ～ Innocent Treasures,12,12,1367.0,213.0,,1367.0,9201.0,0.15581565471836137,0.14857080752092164,,59.0,552.0,3.0,712.0,cn_normalized_workbook,1,,1
cn,9,CN9,music,121,献给已逝公主的七重奏,亡き王女の為のセプテット,献给已逝公主的七重奏,13,13,1362.0,174.0,,1362.0,9201.0,0.1277533039647577,0.14802738832735574,,181.0,3767.0,21.0,4732.0,cn_normalized_workbook,1,蕾米莉亚·斯卡蕾特,1
cn,9,CN9,music,114,上海红茶馆,上海紅茶館　～ Chinese Tea,上海红茶馆 ～ Chinese Tea,14,14,1279.0,120.0,,1279.0,9201.0,0.09382329945269742,0.1390066297141615,,96.0,2112.0,8.0,2589.0,cn_normalized_workbook,1,红美铃,1
cn,9,CN9,music,247,少女觉,少女さとり　～ 3rd eye,少女觉 ～ 3rd eye,15,15,1140.0,155.0,,1140.0,9201.0,0.13596491228070176,0.12389957613302902,,95.0,2013.0,10.0,2527.0,cn_normalized_workbook,1,古明地觉,1
cn,9,CN9,music,123,unowen就是她吗,U.N.オーエンは彼女なのか？,U.N.OWEN就是她吗？,16,16,1137.0,200.0,,1137.0,9201.0,0.1759014951627089,0.12357352461688947,,269.0,4186.0,31.0,5773.0,cn_normalized_workbook,1,芙兰朵露·斯卡蕾特,1
cn,9,CN9,music,213,信仰是为了虚幻之人,信仰は儚き人間の為に,信仰是为了虚幻之人,17,17,1119.0,156.0,,1119.0,9201.0,0.13941018766756033,0.12161721552005217,,83.0,1761.0,8.0,2135.0,cn_normalized_workbook,1,东风谷早苗,1
cn,9,CN9,music,24,恋色masterspark,恋色マスタースパーク（恋色マジック）,恋色Master spark（恋色Magic）,18,18,1065.0,150.0,,1065.0,9201.0,0.14084507042253522,0.11574828822954027,,129.0,3340.0,16.0,4193.0,cn_normalized_workbook,1,雾雨魔理沙,1
cn,9,CN9,music,125,红楼easterndream,紅楼　～ Eastern Dream...,红楼 ～ Eastern Dream...,19,19,1055.0,94.0,,1055.0,9201.0,0.08909952606635071,0.11466144984240843,,40.0,931.0,5.0,1204.0,cn_normalized_workbook,1,,1
cn,9,CN9,music,268,感情的摩天楼,感情の摩天楼　～ Cosmic Mind,感情的摩天楼 ～ Cosmic Mind,20,20,1044.0,145.0,,1044.0,9201.0,0.1388888888888889,0.11346592761656342,,73.0,1620.0,6.0,2029.0,cn_normalized_workbook,1,圣白莲,1
cn,9,CN9,music,238,东方绯想天,東方緋想天,东方绯想天,21,21,1028.0,131.0,,1028.0,9201.0,0.12743190661478598,0.11172698619715249,,10.0,244.0,2.0,291.0,cn_normalized_workbook,1,,1
cn,9,CN9,music,64,badapple,Bad Apple!!,Bad Apple!!,22,22,957.0,92.0,,957.0,9201.0,0.0961337513061651,0.10401043364851646,,58.0,624.0,6.0,829.0,cn_normalized_workbook,1,,1
cn,9,CN9,music,177,千年幻想乡,千年幻想郷　～ History of the Moon,千年幻想乡 ～ History of the Moon,23,23,898.0,74.0,,898.0,9201.0,0.08240534521158129,0.09759808716443864,,76.0,1600.0,3.0,1983.0,cn_normalized_workbook,1,八意永琳,1
cn,9,CN9,music,2,永远之巫女,永遠の巫女,永远之巫女,24,24,851.0,70.0,,851.0,9201.0,0.08225616921269095,0.09248994674491903,,20.0,324.0,5.0,417.0,cn_normalized_workbook,1,,1
cn,9,CN9,music,41,梦消失lostdream,夢消失　～ Lost Dream,梦消失 ～ Lost Dream,25,25,845.0,56.0,,845.0,9201.0,0.06627218934911243,0.09183784371263994,,32.0,320.0,5.0,402.0,cn_normalized_workbook,1,,1
cn,9,CN9,music,252,lastremote,ラストリモート,Last Remote,26,26,802.0,97.0,,802.0,9201.0,0.12094763092269327,0.08716443864797305,,55.0,1262.0,3.0,1602.0,cn_normalized_workbook,1,古明地恋,1
cn,9,CN9,music,134,幽灵乐团,幽霊楽団　～ Phantom Ensemble,幽灵乐团 ～ Phantom Ensemble,27,27,793.0,92.0,,793.0,9201.0,0.11601513240857503,0.0861862840995544,,83.0,1655.0,5.0,2028.0,cn_normalized_workbook,1,露娜萨·普莉兹姆利巴|梅露兰·普莉兹姆利巴|莉莉卡·普莉兹姆利巴,1
cn,9,CN9,music,369,故乡之星倒映之海,故郷の星が映る海,故乡之星倒映之海,28,28,771.0,60.0,,771.0,9201.0,0.07782101167315175,0.08379523964786437,,23.0,137.0,0.0,234.0,cn_normalized_workbook,1,纯狐,1
cn,9,CN9,music,375,蓬莱传说,蓬莱伝説,蓬莱传说,29,29,728.0,139.0,,728.0,9201.0,0.19093406593406592,0.07912183458319748,,18.0,193.0,1.0,246.0,cn_normalized_workbook,1,,1
cn,9,CN9,music,326,幻想净琉璃,幻想浄瑠璃,幻想净琉璃,30,30,720.0,71.0,,720.0,9201.0,0.09861111111111111,0.078252363873492,,22.0,236.0,3.0,334.0,cn_normalized_workbook,1,九十九弁弁|九十九八桥,1
cn,9,CN9,music,133,天空的花都,天空の花の都,天空的花都,31,31,703.0,88.0,,703.0,9201.0,0.1251778093883357,0.0764047386153679,,64.0,948.0,8.0,1164.0,cn_normalized_workbook,1,莉莉白,1
cn,9,CN9,music,119,月时计,月時計　～ ルナ・ダイアル,月时计 ～ Luna Dial,32,32,696.0,79.0,,696.0,9201.0,0.11350574712643678,0.07564395174437562,,85.0,1547.0,9.0,1950.0,cn_normalized_workbook,1,十六夜咲夜,1
cn,9,CN9,music,193,第六十年的东方审判,六十年目の東方裁判　～ Fate of Sixty Years,第六十年的东方审判 ～ Fate of Sixty Years,33,33,678.0,66.0,,678.0,9201.0,0.09734513274336283,0.07368764264753831,,57.0,1038.0,12.0,1307.0,cn_normalized_workbook,1,四季映姬·夜摩仙那度,1
cn,9,CN9,music,303,圣德传说,聖徳伝説　～ True Administrator,圣德传说 ～ True Administrator,34,34,672.0,68.0,,672.0,9201.0,0.10119047619047619,0.07303553961525922,,33.0,601.0,1.0,795.0,cn_normalized_workbook,1,丰聪耳神子,1
cn,9,CN9,music,216,明日之盛昨日之俗,明日ハレの日、ケの昨日,明日之盛，昨日之俗,35,35,656.0,56.0,,656.0,9201.0,0.08536585365853659,0.07129659819584827,,72.0,1074.0,1.0,1369.0,cn_normalized_workbook,1,洩矢诹访子,1
cn,9,CN9,music,211,妖怪之山,妖怪の山　～ Mysterious Mountain,妖怪之山 ～ Mysterious Mountain,36,36,650.0,79.0,,650.0,9201.0,0.12153846153846154,0.07064449516356917,,53.0,1032.0,4.0,1298.0,cn_normalized_workbook,1,姬海棠果|射命丸文,1
cn,9,CN9,music,115,明治十七年的上海爱丽丝,明治十七年の上海アリス,明治十七年的上海爱丽丝,37,37,608.0,51.0,,608.0,9201.0,0.08388157894736842,0.06607977393761548,,60.0,965.0,5.0,1211.0,cn_normalized_workbook,1,红美铃,1
cn,9,CN9,music,298,desiredrive,デザイアドライブ,Desire Drive,38,38,604.0,65.0,,604.0,9201.0,0.1076158940397351,0.06564503858276274,,106.0,1403.0,3.0,1916.0,cn_normalized_workbook,1,霍青娥,1
cn,9,CN9,music,175,狂气之瞳,狂気の瞳　～ Invisible Full Moon,狂气之瞳 ～ Invisible Full Moon,39,39,583.0,62.0,,583.0,9201.0,0.10634648370497427,0.0633626779697859,,92.0,1506.0,6.0,1998.0,cn_normalized_workbook,1,铃仙·优昙华院·因幡,1
cn,9,CN9,music,101,不可思议之国的爱丽丝,不思議の国のアリス,不可思议之国的爱丽丝,40,40,571.0,66.0,,571.0,9201.0,0.11558669001751314,0.062058471905227695,,33.0,603.0,10.0,762.0,cn_normalized_workbook,1,爱丽丝·玛格特洛依德,1
cn,9,CN9,music,248,废狱摇篮曲,廃獄ララバイ,废狱摇篮曲,41,41,566.0,65.0,,566.0,9201.0,0.11484098939929328,0.06151505271166178,,38.0,728.0,5.0,906.0,cn_normalized_workbook,1,火焰猫燐,1
cn,9,CN9,music,151,东方萃梦想,東方萃夢想,东方萃梦想,42,42,554.0,67.0,,554.0,9201.0,0.12093862815884476,0.06021084664710358,,15.0,421.0,2.0,490.0,cn_normalized_workbook,1,,1
cn,9,CN9,music,212,少女曾见的日本原风景,少女が見た日本の原風景,少女曾见的日本原风景,43,43,546.0,56.0,,546.0,9201.0,0.10256410256410256,0.05934137593739811,,69.0,1186.0,4.0,1479.0,cn_normalized_workbook,1,东风谷早苗,1
cn,9,CN9,music,141,少女幻葬,少女幻葬　～ Necro-Fantasy,少女幻葬 ～ Necro-Fantasy,44,44,544.0,39.0,,544.0,9201.0,0.07169117647058823,0.059124008259971744,,36.0,688.0,2.0,814.0,cn_normalized_workbook,1,八云蓝,1
cn,9,CN9,music,122,魔法少女们的百年祭,魔法少女達の百年祭,魔法少女们的百年祭,45,45,527.0,44.0,,527.0,9201.0,0.08349146110056926,0.057276383001847626,,59.0,938.0,4.0,1255.0,cn_normalized_workbook,1,芙兰朵露·斯卡蕾特|帕秋莉·诺蕾姬,1
cn,9,CN9,music,215,神圣庄严的古战场,神さびた古戦場　～ Suwa Foughten Field,神圣庄严的古战场 ～ Suwa Foughten Field,46,46,522.0,26.0,,522.0,9201.0,0.04980842911877394,0.05673296380828171,,49.0,1050.0,3.0,1257.0,cn_normalized_workbook,1,八坂神奈子,1
cn,9,CN9,music,143,necrofantasia,ネクロファンタジア,Necro-Fantasia,47,47,499.0,70.0,,499.0,9201.0,0.1402805611222445,0.054233235517878495,,132.0,2690.0,12.0,3319.0,cn_normalized_workbook,1,八云紫,1
cn,9,CN9,music,113,活泼的纯情小姑娘,おてんば恋娘,活泼的纯情小姑娘,48,48,493.0,81.0,,493.0,9201.0,0.1643002028397566,0.05358113248559939,,153.0,2839.0,23.0,3511.0,cn_normalized_workbook,1,琪露诺,1
cn,9,CN9,music,210,falloffall,フォールオブフォール　～ 秋めく滝,Fall of Fall ～ 秋意渐浓之瀑,49,49,488.0,56.0,,488.0,9201.0,0.11475409836065574,0.053037713292033474,,68.0,1317.0,8.0,1554.0,cn_normalized_workbook,1,犬走椛,1
cn,9,CN9,music,379,少女秘封俱乐部,少女秘封倶楽部,少女秘封俱乐部,51,51,456.0,43.0,,456.0,9201.0,0.09429824561403509,0.049559830453211606,,65.0,793.0,2.0,995.0,cn_normalized_workbook,1,,1
cn,9,CN9,music,506,秘神摩多罗,秘神マターラ　～ Hidden Star in All Seasons.,秘神摩多罗 ～ Hidden Star in All Seasons.,52,52,451.0,50.0,,451.0,9201.0,0.11086474501108648,0.04901641125964569,,30.0,172.0,0.0,317.0,cn_normalized_workbook,1,摩多罗隐岐奈,1
cn,9,CN9,music,504,被秘匿的四个季节,秘匿されたフォーシーズンズ,被秘匿的四个季节,53,53,449.0,34.0,,449.0,9201.0,0.0757238307349666,0.04879904358221932,,40.0,221.0,0.0,385.0,cn_normalized_workbook,1,摩多罗隐岐奈,1
cn,9,CN9,music,450,二色莲花蝶,二色蓮花蝶,二色莲花蝶,54,54,440.0,41.0,,440.0,9201.0,0.09318181818181819,0.047820889033800676,,45.0,700.0,2.0,929.0,cn_normalized_workbook,1,灵梦,1
cn,9,CN9,music,417,风神少女,風神少女,风神少女,55,55,421.0,48.0,,421.0,9201.0,0.11401425178147269,0.04575589609825019,,70.0,1483.0,7.0,1759.0,cn_normalized_workbook,1,射命丸文,1
cn,9,CN9,music,394,天空的格林尼治,天空のグリニッジ,天空的格林尼治,56,56,414.0,39.0,,414.0,9201.0,0.09420289855072464,0.044995109227257905,,53.0,754.0,3.0,947.0,cn_normalized_workbook,1,,1
cn,9,CN9,music,251,灵知的太阳信仰,霊知の太陽信仰　～ Nuclear Fusion,灵知的太阳信仰 ～ Nuclear Fusion,57,57,413.0,35.0,,413.0,9201.0,0.0847457627118644,0.044886425388544725,,63.0,1302.0,7.0,1635.0,cn_normalized_workbook,1,灵乌路空,1
cn,9,CN9,music,221,绯想天,緋想天,绯想天,58,59,397.0,42.0,,397.0,9201.0,0.10579345088161209,0.04314748396913379,,5.0,115.0,1.0,146.0,cn_normalized_workbook,1,,1
cn,9,CN9,music,129,远野幻想物语,遠野幻想物語,远野幻想物语,59,60,384.0,25.0,,384.0,9201.0,0.06510416666666667,0.041734594065862406,,52.0,1072.0,2.0,1274.0,cn_normalized_workbook,1,橙,1
cn,9,CN9,music,389,广重36号neosuperexpress,ヒロシゲ36号　～ Neo Super-Express,广重36号 ～ Neo Super-Express,60,61,382.0,24.0,,382.0,9201.0,0.06282722513089005,0.04151722638843604,,34.0,468.0,1.0,626.0,cn_normalized_workbook,1,,1
cn,9,CN9,music,188,floweringnight,フラワリングナイト,Flowering Night,61,62,379.0,48.0,,379.0,9201.0,0.1266490765171504,0.04119117487229649,,92.0,1336.0,7.0,1798.0,cn_normalized_workbook,1,十六夜咲夜,1
cn,9,CN9,music,171,令人怀念的东方之血,懐かしき東方の血　～ Old World,令人怀念的东方之血 ～ Old World,62,63,371.0,32.0,,371.0,9201.0,0.0862533692722372,0.040321704162591024,,65.0,1094.0,7.0,1305.0,cn_normalized_workbook,1,上白泽慧音,1
cn,9,CN9,music,460,樱花之恋塚flowerofjapan,,樱花之恋塚　～ Flower of Japan,63,64,369.0,39.0,,369.0,9201.0,0.10569105691056911,0.040104336485164656,,24.0,291.0,0.0,391.0,cn_normalized_workbook,,,1
cn,9,CN9,music,176,voyage1969,ヴォヤージュ1969,Voyage1969,65,65,363.0,40.0,,363.0,9201.0,0.11019283746556474,0.03945223345288556,,36.0,868.0,4.0,1080.0,cn_normalized_workbook,1,蓬莱山辉夜|八意永琳,1
cn,9,CN9,music,50,永远的满月,永遠の満月,永远的满月,66,66,361.0,22.0,,361.0,9201.0,0.060941828254847646,0.03923486577545919,,4.0,68.0,1.0,90.0,cn_normalized_workbook,1,,1
cn,9,CN9,music,145,樱花樱花japanizedream,さくらさくら　～ Japanize Dream...,樱花樱花 ～ Japanize Dream...,67,67,340.0,34.0,,340.0,9201.0,0.1,0.03695250516248234,,29.0,818.0,6.0,975.0,cn_normalized_workbook,1,,1
cn,9,CN9,music,205,会受稻田姬的斥责啦,稲田姫様に叱られるから,会受稻田姬的斥责啦,68,68,339.0,22.0,,339.0,9201.0,0.06489675516224189,0.036843821323769156,,40.0,933.0,6.0,1155.0,cn_normalized_workbook,1,秋穰子,1
cn,9,CN9,music,332,原初的节拍,始原のビート　～ Pristine Beat,原初的节拍 ～ Pristine Beat,69,69,334.0,40.0,,334.0,9201.0,0.11976047904191617,0.03630040213020324,,36.0,335.0,2.0,476.0,cn_normalized_workbook,1,堀川雷鼓,1
cn,9,CN9,music,399,另一侧的月,向こう側の月,另一侧的月,70,70,328.0,38.0,,328.0,9201.0,0.11585365853658537,0.035648299097924135,,11.0,231.0,3.0,317.0,cn_normalized_workbook,1,,1
cn,9,CN9,music,135,东方妖妖梦,東方妖々夢　～ Ancient Temple,东方妖妖梦 ～ Ancient Temple,71,71,317.0,45.0,,317.0,9201.0,0.14195583596214512,0.03445277687207912,,83.0,1509.0,3.0,1849.0,cn_normalized_workbook,1,魂魄妖梦,1
cn,9,CN9,music,37,reincarnation,リーインカーネイション,Reincarnation,72,72,313.0,28.0,,313.0,9201.0,0.08945686900958466,0.034018041517226386,,28.0,437.0,7.0,575.0,cn_normalized_workbook,1,,1
cn,9,CN9,music,284,无间之钟infinitenightmare,無間の鐘　～ Infinite Nightmare,无间之钟 ～ Infinite Nightmare,73,73,310.0,28.0,,310.0,9201.0,0.09032258064516129,0.03369199000108684,,21.0,473.0,4.0,586.0,cn_normalized_workbook,1,,1
cn,9,CN9,music,318,不可思议的驱魔棒,不思議なお祓い棒,不可思议的驱魔棒,74,74,308.0,19.0,,308.0,9201.0,0.06168831168831169,0.03347462232366047,,14.0,176.0,1.0,231.0,cn_normalized_workbook,1,,1
cn,9,CN9,music,277,悠久的蒸汽机关,悠久の蒸気機関,悠久的蒸汽机关,75,75,306.0,35.0,,306.0,9201.0,0.11437908496732026,0.03325725464623411,,13.0,127.0,2.0,154.0,cn_normalized_workbook,1,,1
cn,9,CN9,music,136,广有射怪鸟事,広有射怪鳥事　～ Till When?,广有射怪鸟事 ～ Till When?,76,76,305.0,32.0,,305.0,9201.0,0.10491803278688525,0.03314857080752092,,58.0,1053.0,5.0,1355.0,cn_normalized_workbook,1,魂魄妖梦,1
cn,9,CN9,music,243,绿眼的嫉妒,緑眼のジェラシー,绿眼的嫉妒,77,77,304.0,36.0,,304.0,9201.0,0.11842105263157894,0.03303988696880774,,34.0,968.0,6.0,1131.0,cn_normalized_workbook,1,水桥帕露西,1
cn,9,CN9,music,206,厄神降临之路,厄神様の通り道　～ Dark Road,厄神降临之路 ～ Dark Road,78,78,299.0,26.0,,299.0,9201.0,0.08695652173913043,0.03249646777524182,,39.0,981.0,4.0,1222.0,cn_normalized_workbook,1,键山雏,1
cn,9,CN9,music,146,萃梦想,萃夢想,萃梦想,78,78,299.0,21.0,,299.0,9201.0,0.07023411371237458,0.03249646777524182,,5.0,159.0,0.0,192.0,cn_normalized_workbook,1,,1
cn,9,CN9,music,127,无何有之乡deepmountain,無何有の郷　～ Deep Mountain,无何有之乡 ～ Deep Mountain,80,80,297.0,22.0,,297.0,9201.0,0.07407407407407407,0.032279100097815455,,55.0,1010.0,4.0,1206.0,cn_normalized_workbook,1,,1
cn,9,CN9,music,368,星条旗的小丑,星条旗のピエロ,星条旗的小丑,80,80,297.0,13.0,,297.0,9201.0,0.04377104377104377,0.032279100097815455,,54.0,439.0,0.0,632.0,cn_normalized_workbook,1,克劳恩皮丝,1
cn,9,CN9,music,192,彼岸归航,彼岸帰航　～ Riverside View,彼岸归航 ～ Riverside View,82,82,289.0,18.0,,289.0,9201.0,0.06228373702422145,0.03140962938810999,,47.0,971.0,6.0,1155.0,cn_normalized_workbook,1,小野塚小町,1
cn,9,CN9,music,364,永远的春梦,永遠の春夢,永远的春梦,83,83,284.0,16.0,,284.0,9201.0,0.056338028169014086,0.03086621019454407,,40.0,337.0,1.0,490.0,cn_normalized_workbook,1,哆来咪·苏伊特,1
cn,9,CN9,music,68,星之器,星の器　～ Casket of Star,星之器 ～ Casket of Star,84,84,282.0,15.0,,282.0,9201.0,0.05319148936170213,0.030648842517117705,,37.0,727.0,1.0,947.0,cn_normalized_workbook,1,雾雨魔理沙,1
