query,page,position,bv,url,title,author,published_date_display,published_date,date_precision,view_display,view_snapshot,danmaku_display,danmaku_snapshot,duration,content_category,poll_region_alignment,character_mentions_cn,observed_at,coverage_note
东方 鬼人正邪 人气投票,1,17,BV1XDgy6GENE,https://www.bilibili.com/video/BV1XDgy6GENE/,各个东方角色眼中的幻想乡,互联网废品回收站,07-22,2026-07-22,day_inferred_current_year,13.4万,134000,232,232,04:58,character_search_candidate,cn_platform_context,鬼人正邪,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 鬼人正邪 人气投票,1,18,BV1wt4y1k7tB,https://www.bilibili.com/video/BV1wt4y1k7tB/,【东方人物谈01】亦正亦邪的天邪鬼,芊年人间,2020-12-19,2020-12-19,day,1.0万,10000,29,29,10:42,character_search_candidate,cn_platform_context,鬼人正邪,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 鬼人正邪 人气投票,1,19,BV11NEb6TE8C,https://www.bilibili.com/video/BV11NEb6TE8C/,这啥游戏？鬼人正邪快跑？MVZ2二创游戏？,无聊的k某,06-07,2026-06-07,day_inferred_current_year,1.5万,15000,21,21,07:05,character_search_candidate,cn_platform_context,鬼人正邪,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 鬼人正邪 人气投票,1,20,BV1viN86ZEiN,https://www.bilibili.com/video/BV1viN86ZEiN/,从人气之耻到世界第一，古明地 恋是怎么红遍全世界的【浅谈东方】,金剛大漢,07-15,2026-07-15,day_inferred_current_year,9.7万,97000,222,222,22:07,character_search_candidate,cn_platform_context,鬼人正邪;古明地恋,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 鬼人正邪 人气投票,1,21,BV1d7NgzJEPc,https://www.bilibili.com/video/BV1d7NgzJEPc/,正邪：那个拿伞的大婶！出来！,十恶不赦の摩多罗大人,03-08,2026-03-08,day_inferred_current_year,2.0万,20000,42,42,01:29,character_search_candidate,cn_platform_context,鬼人正邪,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 鬼人正邪 人气投票,1,22,BV17B4y17769,https://www.bilibili.com/video/BV17B4y17769/,第18回东方Project人气投票 人妖部门,伊吹小秋,2022-09-24,2022-09-24,day,12.9万,129000,4045,4045,26:11,result_or_ranking,jp_poll,鬼人正邪,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 鬼人正邪 人气投票,1,24,BV1KU4y1Q7gs,https://www.bilibili.com/video/BV1KU4y1Q7gs/,鬼人正邪：别扭的中二妖怪？幻想乡单刷第一人？【萌新未必知道的东方设定】,考米诺,2022-06-27,2022-06-27,day,2.6万,26000,179,179,03:27,character_search_candidate,cn_platform_context,鬼人正邪,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 鬼人正邪 人气投票,1,25,BV1Pp4y1V7rS,https://www.bilibili.com/video/BV1Pp4y1V7rS/,【中文内嵌】【东方MMD】鬼人正邪的能力是不是有点垃圾啊！？,加奈きりし,2023-08-01,2023-08-01,day,13.5万,135000,886,886,18:16,character_search_candidate,cn_platform_context,鬼人正邪,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 鬼人正邪 人气投票,1,26,BV1GtxQzjEpR,https://www.bilibili.com/video/BV1GtxQzjEpR/,东方lostword 魁首正邪官方介绍预告,草丛的梦,2025-10-07,2025-10-07,day,4539,4539,0,0,02:38,character_search_candidate,cn_platform_context,鬼人正邪,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 鬼人正邪 人气投票,1,27,BV1PdUzYUEmq,https://www.bilibili.com/video/BV1PdUzYUEmq/,【MUGEN/超凶恶向】鬼人正邪——让任何事物都翻转过来程度的能力 人物专场,F-DK-LET是个阎萝,2024-11-17,2024-11-17,day,2456,2456,6,6,07:27,character_search_candidate,cn_platform_context,鬼人正邪,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 鬼人正邪 人气投票,1,28,BV1bx411K7aW,https://www.bilibili.com/video/BV1bx411K7aW/,[联合投票向]国人最喜欢的东方CP排行,疾風醬,2014-09-09,2014-09-09,day,14.4万,144000,1.0万,10000,09:53,character_search_candidate,cn_platform_context,鬼人正邪,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 鬼人正邪 人气投票,1,29,BV1sB4y1c73a,https://www.bilibili.com/video/BV1sB4y1c73a/,盘点东方中最危险的人物,绯月君,2021-05-01,2021-05-01,day,31.2万,312000,1214,1214,04:07,character_search_candidate,cn_platform_context,鬼人正邪,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 鬼人正邪 人气投票,1,30,BV1mk4y1k7sK,https://www.bilibili.com/video/BV1mk4y1k7sK/,八云紫居然不是最老的？！,梓康丶,2020-09-19,2020-09-19,day,22.5万,225000,796,796,01:42,character_search_candidate,cn_platform_context,鬼人正邪;八云紫,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 鬼人正邪 人气投票,1,31,BV1qT411B79y,https://www.bilibili.com/video/BV1qT411B79y/,日本网民票选《东方Project》最受欢迎的角色排行榜~！,酷漫排行,2023-04-02,2023-04-02,day,,,,,,character_search_candidate,cn_platform_context,鬼人正邪,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 鬼人正邪 人气投票,1,32,BV1ZJ411F7Yt,https://www.bilibili.com/video/BV1ZJ411F7Yt/,【泪腺崩坏预警】右鹭妈妈 （森罗万象PV内嵌中文字幕）,锵锵热死了,2019-10-07,2019-10-07,day,,,,,,character_search_candidate,cn_platform_context,鬼人正邪,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 鬼人正邪 人气投票,1,33,BV1ket4ekEBj,https://www.bilibili.com/video/BV1ket4ekEBj/,我干了所有东方归言录新手都会干的事,BWStar2067,2024-09-16,2024-09-16,day,,,,,,character_search_candidate,cn_platform_context,鬼人正邪,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 鬼人正邪 人气投票,1,34,BV1mohbzREBX,https://www.bilibili.com/video/BV1mohbzREBX/,当你看这些东方角色本子时的反应：,探险家sunrise,2025-08-02,2025-08-02,day,,,,,,character_search_candidate,cn_platform_context,鬼人正邪,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 鬼人正邪 人气投票,1,35,BV14UheziEcF,https://www.bilibili.com/video/BV14UheziEcF/,得知东方人气投票结果的东方厨be like：,潘子panzer,2025-08-30,2025-08-30,day,,,,,,result_or_ranking,region_unspecified,鬼人正邪,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 鬼人正邪 人气投票,1,36,BV1o54y1e71J,https://www.bilibili.com/video/BV1o54y1e71J/,我鬼人正邪凭的是本事,这儿有块饼,2020-09-02,2020-09-02,day,,,,,,character_search_candidate,cn_platform_context,鬼人正邪,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 鬼人正邪 人气投票,1,37,BV1JuyKYTEdS,https://www.bilibili.com/video/BV1JuyKYTEdS/,鬼人正邪都干了哪些坏事？,-leaser-,2024-10-18,2024-10-18,day,,,,,,character_search_candidate,cn_platform_context,鬼人正邪,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 鬼人正邪 人气投票,1,38,BV1154y1b73E,https://www.bilibili.com/video/BV1154y1b73E/,魔理沙吃了Bad Apple后,生化企鹅EID,2021-04-14,2021-04-14,day,,,,,,character_search_candidate,cn_platform_context,鬼人正邪;雾雨魔理沙,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 鬼人正邪 人气投票,1,39,BV1syh8zXEcL,https://www.bilibili.com/video/BV1syh8zXEcL/,【东方】同是五六面，正邪针妙丸人气差异为何如此悬殊？,蓬莱山辉夜の玉枝,2025-08-02,2025-08-02,day,,,,,,character_search_candidate,cn_platform_context,鬼人正邪,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 鬼人正邪 人气投票,1,40,BV1ruckzgEmf,https://www.bilibili.com/video/BV1ruckzgEmf/,最难75帧之一，纯狐75FPSLNN,纷雪飞燕,03-12,2026-03-12,day_inferred_current_year,,,,,,character_search_candidate,cn_platform_context,鬼人正邪;纯狐,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 鬼人正邪 人气投票,1,41,BV1gV411F71m,https://www.bilibili.com/video/BV1gV411F71m/,恭喜第19届人气投票魔理沙第1！东方永夜抄，Lunatic难度A线，咏唱禁咒组初通,纷雪飞燕,2023-09-30,2023-09-30,day,,,,,,other_direct_poll_item,region_unspecified,鬼人正邪;雾雨魔理沙,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 鬼人正邪 人气投票,1,42,BV1SVhkzaEDZ,https://www.bilibili.com/video/BV1SVhkzaEDZ/,【东方Project】第21回东方人气投票 音乐部门 TOP50 + 推荐曲 速报版,阿布苏卡,2025-08-31,2025-08-31,day,,,,,,result_or_ranking,region_unspecified,鬼人正邪,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 魅魔 人气投票,1,1,BV1XhdFB4EFw,https://www.bilibili.com/video/BV1XhdFB4EFw/,【东方人物志】东方人气排行第49名 魅魔,探险家sunrise,05-07,2026-05-07,day_inferred_current_year,5456,5456,2,2,03:13,result_or_ranking,jp_poll,魅魔,2026-08-23,同上
东方 魅魔 人气投票,1,10,BV1gafhYbEpv,https://www.bilibili.com/video/BV1gafhYbEpv/,东方梗指南之魅魔回归,金剛大漢,2025-01-22,2025-01-22,day,3.7万,37000,24,24,01:19,meme_or_derivative,jp_poll,魅魔,2026-08-23,登录后搜索界面补采；题名命中与发布时间可复核，互动为当前累计快照
稗田阿求 寿命 死亡,1,1,BV1UD6uB6ETq,https://www.bilibili.com/video/BV1UD6uB6ETq/,【东方人物志】东方人气排行榜第79名 稗田阿求,探险家sunrise,01-27,2026-01-27,day_inferred_current_year,3056,3056,0,0,02:50,character_search_candidate,cn_platform_context,稗田阿求,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
稗田阿求 寿命 死亡,1,2,BV1w6YTevE9y,https://www.bilibili.com/video/BV1w6YTevE9y/,稗田阿求葬礼/追悼会 开放时间2024/8/7/00：00——2124/？？/？？/？？：？？，敬请各位参加，望节哀,木のキューブキューブ,2024-08-06,2024-08-06,day,18.2万,182000,259,259,15:31,character_search_candidate,cn_platform_context,稗田阿求,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
稗田阿求 寿命 死亡,1,4,BV13EakeCEL3,https://www.bilibili.com/video/BV13EakeCEL3/,【东方新闻速报】三十大寿！稗田阿求寿限已至？,Zihao-雾湖之光,2024-08-07,2024-08-07,day,4.1万,41000,5,5,00:59,character_search_candidate,cn_platform_context,稗田阿求,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
稗田阿求 寿命 死亡,1,5,BV1d1YAeyE5Z,https://www.bilibili.com/video/BV1d1YAeyE5Z/,稗田阿求的所有结局,零一式月火,2024-08-06,2024-08-06,day,2.6万,26000,110,110,01:50,character_search_candidate,cn_platform_context,稗田阿求,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
稗田阿求 寿命 死亡,1,6,BV1E791YqEoC,https://www.bilibili.com/video/BV1E791YqEoC/,致寿命论以及稗田阿求【游戏评测:幻想乡:有罪推定】,金剛大漢,2025-03-07,2025-03-07,day,1.8万,18000,6,6,11:10,character_search_candidate,cn_platform_context,稗田阿求,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
稗田阿求 寿命 死亡,1,7,BV1sSareYEQj,https://www.bilibili.com/video/BV1sSareYEQj/,悲报！幻想乡的记录者 稗田阿求 于2024.8.7安详逝世！永远悼念！,゙魂魄妖夢,2024-08-06,2024-08-06,day,24.2万,242000,21,21,00:57,character_search_candidate,cn_platform_context,稗田阿求,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
稗田阿求 寿命 死亡,1,8,BV1T3YMe5E6n,https://www.bilibili.com/video/BV1T3YMe5E6n/,稗田阿求其实没有要死？《逆转的寿命》告诉你答案！,东风谷铃子,2024-08-06,2024-08-06,day,2286,2286,8,8,08:03,character_search_candidate,cn_platform_context,稗田阿求,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
稗田阿求 寿命 死亡,1,9,BV17Daye8Euw,https://www.bilibili.com/video/BV17Daye8Euw/,稗田阿求去世前最后一分钟的萌百倒计时(?),绝热超成像,2024-08-07,2024-08-07,day,5793,5793,2,2,02:31,character_search_candidate,cn_platform_context,稗田阿求,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
稗田阿求 寿命 死亡,1,10,BV1hdNo6fEgb,https://www.bilibili.com/video/BV1hdNo6fEgb/,除了牢梗，你还能在阿求的评论区发什么？【神骑电台·03】,拒绝神绮99次,07-18,2026-07-18,day_inferred_current_year,8026,8026,10,10,01:53,character_search_candidate,cn_platform_context,稗田阿求,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
稗田阿求 寿命 死亡,1,11,BV1LE4m1d7k8,https://www.bilibili.com/video/BV1LE4m1d7k8/,【梗东方06】孩子们，我没事！,Z一LGW,2024-08-10,2024-08-10,day,12.0万,120000,607,607,20:11,character_search_candidate,cn_platform_context,稗田阿求,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
稗田阿求 寿命 死亡,1,12,BV1CVpUz7EGN,https://www.bilibili.com/video/BV1CVpUz7EGN/,意识到自己人气上升真正原因的阿求,泉九不是酒,2025-09-17,2025-09-17,day,15.1万,151000,26,26,00:51,character_search_candidate,cn_platform_context,稗田阿求,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
稗田阿求 寿命 死亡,1,14,BV1Ct4y1A7PJ,https://www.bilibili.com/video/BV1Ct4y1A7PJ/,稗田阿求和本居小铃的官方形象一览,青云汉月,2022-09-23,2022-09-23,day,1.0万,10000,12,12,03:14,character_search_candidate,cn_platform_context,稗田阿求;本居小铃,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
稗田阿求 寿命 死亡,1,15,BV1v9uJ63EGq,https://www.bilibili.com/video/BV1v9uJ63EGq/,稗田阿求同志逝世二周年纪念播报及追悼大会,幼儿园小朋友之友,08-06,2026-08-06,day_inferred_current_year,2382,2382,2,2,02:09,character_search_candidate,cn_platform_context,稗田阿求,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
