round,source_category,source_id,source_name,source_rank,point,primary,secondary,comment,id,name,rank
19,character,37,秋 静葉,95,873,83,,187,37,秋 静葉,95
19,character,38,秋 穣子,100,811,57,,171,38,秋 穣子,100
19,character,39,鍵山 雛,45,2358,320,,479,39,鍵山 雛,45
19,character,40,河城 にとり,40,2630,363,,482,40,河城 にとり,40
19,character,41,犬走 椛,27,3517,521,,717,41,犬走 椛,27
19,character,42,東風谷 早苗,12,6535,1025,,1223,42,東風谷 早苗,12
19,character,43,八坂 神奈子,76,1287,118,,263,43,八坂 神奈子,76
19,character,44,洩矢 諏訪子,20,4749,706,,995,44,洩矢 諏訪子,20
19,character,45,永江 衣玖,73,1324,139,,257,45,永江 衣玖,73
19,character,46,比那名居 天子,17,5139,803,,918,46,比那名居 天子,17
19,character,47,キスメ,137,239,29,,48,47,キスメ,137
19,character,48,黒谷 ヤマメ,112,576,61,,114,48,黒谷 ヤマメ,112
19,character,49,水橋 パルスィ,37,2844,430,,569,49,水橋 パルスィ,37
19,character,50,星熊 勇儀,82,1194,138,,247,50,星熊 勇儀,82
19,character,51,古明地 さとり,9,8629,1136,,1666,51,古明地 さとり,9
19,character,52,火焔猫 燐,41,2615,241,,533,52,火焔猫 燐,41
19,character,53,霊烏路 空,33,3162,453,,597,53,霊烏路 空,33
19,character,54,古明地 こいし,4,14150,2801,,3007,54,古明地 こいし,4
19,character,55,ナズーリン,48,1984,300,,387,55,ナズーリン,48
19,character,56,多々良 小傘,22,4403,605,,842,56,多々良 小傘,22
19,character,57,雲居 一輪,124,438,58,,77,57,雲居 一輪,124
19,character,58,雲山,156,149,6,,42,58,雲山,156
19,character,59,村紗 水蜜,59,1590,212,,295,59,村紗 水蜜,59
19,character,60,寅丸 星,104,746,81,,172,60,寅丸 星,104
19,character,61,聖 白蓮,49,1983,213,,326,61,聖 白蓮,49
19,character,62,封獣 ぬえ,51,1940,206,,365,62,封獣 ぬえ,51
19,character,63,大ナマズ,158,125,18,,33,63,大ナマズ,158
19,character,64,姫海棠 はたて,84,1145,96,,195,64,姫海棠 はたて,84
19,character,65,幽谷 響子,110,606,64,,114,65,幽谷 響子,110
19,character,66,宮古 芳香,97,853,91,,179,66,宮古 芳香,97
19,character,67,霍 青娥,60,1531,131,,296,67,霍 青娥,60
19,character,68,蘇我 屠自古,85,1140,120,,234,68,蘇我 屠自古,85
19,character,69,物部 布都,39,2763,366,,571,69,物部 布都,39
19,character,70,豊聡耳 神子,31,3257,530,,644,70,豊聡耳 神子,31
19,character,71,二ッ岩 マミゾウ,75,1302,109,,242,71,二ッ岩 マミゾウ,75
19,character,72,秦 こころ,21,4660,675,,904,72,秦 こころ,21
19,character,73,わかさぎ姫,105,692,74,,153,73,わかさぎ姫,105
19,character,74,赤蛮奇,65,1454,192,,289,74,赤蛮奇,65
19,character,75,今泉 影狼,69,1365,131,,258,75,今泉 影狼,69
19,character,76,九十九 弁々,123,439,39,,87,76,九十九 弁々,123
19,character,77,九十九 八橋,135,254,24,,58,77,九十九 八橋,135
19,character,78,鬼人 正邪,35,2953,457,,614,78,鬼人 正邪,35
19,character,79,少名 針妙丸,91,975,105,,185,79,少名 針妙丸,91
19,character,80,堀川 雷鼓,99,840,90,,172,80,堀川 雷鼓,99
19,character,81,宇佐見 菫子,80,1213,127,,220,81,宇佐見 菫子,80
19,character,82,清蘭,102,767,55,,177,82,清蘭,102
19,character,83,鈴瑚,129,361,21,,87,83,鈴瑚,129
19,character,84,ドレミー・スイート,56,1651,169,,331,84,ドレミー・スイート,56
19,character,85,稀神 サグメ,36,2920,359,,532,85,稀神 サグメ,36
19,character,86,クラウンピース,62,1509,116,,279,86,クラウンピース,62
19,character,87,純狐,28,3483,411,,721,87,純狐,28
19,character,88,ヘカーティア・ラピスラズリ,38,2830,298,,595,88,ヘカーティア・ラピスラズリ,38
19,character,89,エタニティラルバ,128,383,25,,88,89,エタニティラルバ,128
19,character,90,坂田ネムノ,148,174,11,,46,90,坂田ネムノ,148
19,character,91,高麗野あうん,93,962,64,,198,91,高麗野あうん,93
19,character,92,矢田寺成美,131,303,17,,65,92,矢田寺成美,131
19,character,93,爾子田里乃,125,398,14,,69,93,爾子田里乃,125
19,character,94,丁礼田舞,114,530,52,,100,94,丁礼田舞,114
19,character,95,摩多羅隠岐奈,44,2428,286,,499,95,摩多羅隠岐奈,44
19,character,96,依神女苑,76,1287,119,,267,96,依神女苑,76
19,character,97,依神紫苑,32,3175,381,,657,97,依神紫苑,32
19,character,98,戎 瓔花,143,215,17,,50,98,戎 瓔花,143
19,character,99,牛崎 潤美,147,176,14,,35,99,牛崎 潤美,147
19,character,100,庭渡 久侘歌,79,1255,129,,265,100,庭渡 久侘歌,79
19,character,101,吉弔 八千慧,46,2150,171,,465,101,吉弔 八千慧,46
19,character,102,杖刀偶 磨弓,107,639,60,,132,102,杖刀偶 磨弓,107
19,character,103,埴安神 袿姫,58,1605,169,,316,103,埴安神 袿姫,58
19,character,104,驪駒 早鬼,81,1198,66,,273,104,驪駒 早鬼,81
19,character,105,オオカミ霊,183,48,1,,15,105,オオカミ霊,183
19,character,106,カワウソ霊,153,163,4,,49,106,カワウソ霊,153
19,character,107,オオワシ霊,185,44,3,,14,107,オオワシ霊,185
19,character,108,シンギョク,174,69,9,,26,108,シンギョク,174
19,character,109,ユウゲンマガン,170,75,4,,23,109,ユウゲンマガン,170
19,character,110,エリス,145,191,20,,40,110,エリス,145
19,character,111,サリエル,132,299,26,,60,111,サリエル,132
19,character,112,キクリ,183,48,5,,13,112,キクリ,183
19,character,113,コンガラ,150,167,17,,46,113,コンガラ,150
19,character,114,玄爺,167,81,6,,20,114,玄爺,167
19,character,115,里香,163,109,14,,25,115,里香,163
19,character,116,明羅,155,154,28,,36,116,明羅,155
19,character,117,魅魔,70,1355,128,,351,117,魅魔,70
19,character,118,エレン,146,179,16,,39,118,エレン,146
19,character,119,小兎姫,149,172,23,,36,119,小兎姫,149
19,character,120,カナ・アナベラル,130,322,27,,82,120,カナ・アナベラル,130
19,character,121,朝倉 理香子,164,95,6,,25,121,朝倉 理香子,164
19,character,122,北白河 ちゆり,142,216,17,,57,122,北白河 ちゆり,142
19,character,123,岡崎 夢美,102,767,77,,150,123,岡崎 夢美,102
19,character,124,オレンジ,178,55,3,,15,124,オレンジ,178
19,character,125,くるみ,140,230,23,,55,125,くるみ,140
19,character,126,エリー,154,158,15,,36,126,エリー,154
19,character,127,夢月,134,267,16,,67,127,夢月,134
19,character,128,幻月,118,472,35,,105,128,幻月,118
19,character,129,サラ,170,75,6,,21,129,サラ,170
19,character,130,ルイズ,168,77,8,,15,130,ルイズ,168
19,character,131,ユキ,162,117,9,,34,131,ユキ,162
19,character,132,マイ,157,147,12,,36,132,マイ,157
19,character,133,夢子,133,288,9,,59,133,夢子,133
19,character,134,神綺,94,903,50,,174,134,神綺,94
19,character,135,蓬莱人形ジャケットイラストの娘,126,396,47,,89,135,蓬莱人形ジャケットイラストの娘,126
19,character,136,蓬莱人形レーベルイラストの娘,158,125,1,,36,136,蓬莱人形レーベルイラストの娘,158
19,character,137,宇佐見 蓮子,41,2615,298,,447,137,宇佐見 蓮子,41
19,character,138,マエリベリー・ハーン,54,1762,120,,317,138,マエリベリー・ハーン,54
19,character,139,稗田 阿求,86,1112,109,,216,139,稗田 阿求,86
19,character,140,森近 霖之助,83,1173,101,,276,140,森近 霖之助,83
19,character,141,サニーミルク,121,465,34,,79,141,サニーミルク,121
19,character,142,ルナチャイルド,111,604,45,,103,142,ルナチャイルド,111
19,character,143,スターサファイア,108,624,71,,141,143,スターサファイア,108
19,character,144,綿月 豊姫,115,522,52,,99,144,綿月 豊姫,115
19,character,145,綿月 依姫,97,853,70,,187,145,綿月 依姫,97
19,character,146,レイセン,127,389,31,,81,146,レイセン,127
19,character,147,茨木 華扇,43,2462,247,,433,147,茨木 華扇,43
19,character,148,影華扇（断善修悪の怪腕 - 茨木童子の腕）,151,166,0,,38,148,影華扇（断善修悪の怪腕 - 茨木童子の腕）,151
19,character,150,本居 小鈴,72,1330,114,,225,150,本居 小鈴,72
19,character,151,奥野田 美宵,92,966,48,,214,151,奥野田 美宵,92
19,character,152,るーこと,161,119,8,,29,152,るーこと,161
19,character,153,ミミちゃん,172,71,3,,20,153,ミミちゃん,172
19,character,154,魂魄 妖忌,143,215,7,,49,154,魂魄 妖忌,143
19,character,155,レイラ・プリズムリバー,160,121,11,,34,155,レイラ・プリズムリバー,160
19,character,156,核熱造神ヒソウテンソク,168,77,7,,21,156,核熱造神ヒソウテンソク,168
19,character,157,命蓮,198,19,0,,4,157,命蓮,198
19,character,158,毘沙門天,212,10,0,,3,158,毘沙門天,212
19,character,159,嫦娥,179,53,4,,15,159,嫦娥,179
19,character,160,名無しの本読み妖怪,122,448,49,,101,160,名無しの本読み妖怪,122
19,character,161,ツチノコ,177,57,1,,10,161,ツチノコ,177
19,character,162,酒虫,198,19,0,,8,162,酒虫,198
19,character,163,月の都の門番,207,12,0,,5,163,月の都の門番,207
19,character,164,水江浦島子,216,5,1,,0,164,水江浦島子,216
19,character,165,岩笠,201,18,1,,8,165,岩笠,201
19,character,166,木花咲耶姫,196,21,1,,3,166,木花咲耶姫,196
19,character,167,仙台四郎（福の神）,207,12,0,,3,167,仙台四郎（福の神）,207
19,character,168,運松,211,11,1,,5,168,運松,211
19,character,169,座敷童,207,12,0,,1,169,座敷童,207
19,character,170,ホフゴブリン,190,31,1,,9,170,ホフゴブリン,190
19,character,171,万歳楽,195,23,2,,9,171,万歳楽,195
19,character,172,ヤマネ,212,10,1,,3,172,ヤマネ,212
19,character,173,ケセランパサラン,201,18,0,,4,173,ケセランパサラン,201
19,character,174,小鈴の両親,198,19,1,,5,174,小鈴の両親,198
19,character,175,煙々羅,214,6,0,,2,175,煙々羅,214
19,character,176,チュパカブラ,176,58,2,,16,176,チュパカブラ,176
19,character,177,沓頬,214,6,0,,0,177,沓頬,214
19,character,178,ウワバミ,201,18,0,,3,178,ウワバミ,201
19,character,179,易者,118,472,40,,133,179,易者,118
19,character,180,抗鬱薬おじさん,137,239,10,,64,180,抗鬱薬おじさん,137
19,character,181,なめえもん,180,51,2,,19,181,なめえもん,180
19,character,182,塩屋敷の旦那,205,14,0,,3,182,塩屋敷の旦那,205
19,character,183,妖精（メイド妖精・ひまわり妖精 他）,166,86,4,,30,183,妖精（メイド妖精・ひまわり妖精 他）,166
19,character,184,幽霊（怨霊、神霊、化け化け含む）,193,27,3,,10,184,幽霊（怨霊、神霊、化け化け含む）,193
19,character,185,毛玉,152,164,8,,40,185,毛玉,152
19,character,186,UFO（赤・青・緑、その他）,165,92,3,,34,186,UFO（赤・青・緑、その他）,165
19,character,187,兎（玉兎、永遠亭の妖怪兎 他）,187,41,1,,12,187,兎（玉兎、永遠亭の妖怪兎 他）,187
19,character,188,狸（化け狸、野鉄砲他）,207,12,0,,4,188,狸（化け狸、野鉄砲他）,207
19,character,189,狐（妖怪狐、狐の子他）,188,37,1,,18,189,狐（妖怪狐、狐の子他）,188
19,character,190,カラス（地獄鴉、紫・文の使い魔 他）,175,61,4,,11,190,カラス（地獄鴉、紫・文の使い魔 他）,175
19,character,191,河童（山童含む）,185,44,1,,6,191,河童（山童含む）,185
19,character,192,天狗（香霖堂の天狗、大天狗 他）,206,13,0,,1,192,天狗（香霖堂の天狗、大天狗 他）,206
19,character,193,龍（子龍、邪龍 他）,191,28,0,,13,193,龍（子龍、邪龍 他）,191
19,character,194,里の人間（文花帖、求聞史紀、鈴奈庵などで登場した人間）,189,36,3,,15,194,里の人間（文花帖、求聞史紀、鈴奈庵などで登場した人間）,189
19,character,195,アリスの人形（上海、蓬莱、大江戸 他）,117,476,16,,123,195,アリスの人形（上海、蓬莱、大江戸 他）,117
19,character,196,華扇の動物（久米、竿打、雷獣、彭祖、人面犬 他）,182,49,0,,9,196,華扇の動物（久米、竿打、雷獣、彭祖、人面犬 他）,182
19,character,197,神降ろしの神霊（天照、伊豆能売 他）,204,17,2,,2,197,神降ろしの神霊（天照、伊豆能売 他）,204
19,character,198,都市伝説の怪異（お菊さん、八尺さま 他）,194,25,0,,10,198,都市伝説の怪異（お菊さん、八尺さま 他）,194
19,character,199,旧作名無し中ボス,173,70,3,,21,199,旧作名無し中ボス,173
19,character,200,豪徳寺 ミケ,116,505,22,,106,200,豪徳寺 ミケ,116
19,character,201,山城 たかね,139,237,22,,43,201,山城 たかね,139
19,character,202,駒草 山如,109,615,216,,245,202,駒草 山如,109
19,character,203,玉造 魅須丸,140,230,12,,58,203,玉造 魅須丸,140
19,character,204,菅牧 典,47,1993,132,,429,204,菅牧 典,47
19,character,205,飯綱丸 龍,66,1444,132,,337,205,飯綱丸 龍,66
19,character,206,天弓 千亦,64,1456,127,,316,206,天弓 千亦,64
19,character,207,姫虫 百々世,101,805,64,,177,207,姫虫 百々世,101
19,character,208,饕餮尤魔,29,3466,322,,780,208,饕餮尤魔,29
19,character,209,宮出口瑞霊,136,249,16,,77,209,宮出口瑞霊,136
19,character,210,ライカ,191,28,3,,9,210,ライカ,191
19,character,211,鯢呑亭の店主,197,20,1,,8,211,鯢呑亭の店主,197
19,character,212,鯢呑亭の常連,181,50,2,,24,212,鯢呑亭の常連,181
19,character,213,孫美天,78,1269,55,,321,213,孫美天,78
19,character,214,三頭慧ノ子,71,1348,47,,379,214,三頭慧ノ子,71
19,character,215,天火人ちやり,74,1310,70,,390,215,天火人ちやり,74
19,character,216,豫母都日狭美,52,1907,102,,500,216,豫母都日狭美,52
19,character,217,日白残無,68,1403,67,,278,217,日白残無,68
19,music,1,赤より紅い夢,53,1490,199,,162,1,赤より紅い夢,53
19,music,2,ほおずきみたいに紅い魂,79,1079,103,,123,2,ほおずきみたいに紅い魂,79
19,music,3,妖魔夜行,33,2548,368,,304,3,妖魔夜行,33
19,music,4,ルーネイトエルフ,99,844,70,,94,4,ルーネイトエルフ,99
19,music,5,おてんば恋娘,15,4346,552,,573,5,おてんば恋娘,15
19,music,6,上海紅茶館　～ Chinese Tea,8,6349,950,,624,6,上海紅茶館　～ Chinese Tea,8
19,music,7,明治十七年の上海アリス,27,2958,375,,331,7,明治十七年の上海アリス,27
19,music,8,ヴワル魔法図書館,95,880,69,,81,8,ヴワル魔法図書館,95
19,music,9,ラクトガール　～ 少女密室,41,1825,182,,171,9,ラクトガール　～ 少女密室,41
19,music,10,メイドと血の懐中時計,34,2328,246,,214,10,メイドと血の懐中時計,34
19,music,11,月時計　～ ルナ・ダイアル,14,4652,562,,478,11,月時計　～ ルナ・ダイアル,14
19,music,12,ツェペシュの幼き末裔,109,739,54,,73,12,ツェペシュの幼き末裔,109
19,music,13,亡き王女の為のセプテット,2,11605,2114,,1319,13,亡き王女の為のセプテット,2
19,music,14,魔法少女達の百年祭,24,3010,288,,327,14,魔法少女達の百年祭,24
19,music,15,U.N.オーエンは彼女なのか？,1,16196,4183,,2250,15,U.N.オーエンは彼女なのか？,1
19,music,16,紅より儚い永遠,180,336,15,,28,16,紅より儚い永遠,180
19,music,17,紅楼　～ Eastern Dream...,29,2881,273,,392,17,紅楼　～ Eastern Dream...,29
19,music,18,妖々夢　～ Snow or Cherry Petal,125,616,61,,49,18,妖々夢　～ Snow or Cherry Petal,125
19,music,19,無何有の郷　～ Deep Mountain,106,777,79,,109,19,無何有の郷　～ Deep Mountain,106
19,music,20,クリスタライズシルバー,158,420,35,,57,20,クリスタライズシルバー,158
19,music,21,遠野幻想物語,50,1532,149,,165,21,遠野幻想物語,50
19,music,22,ティアオイエツォン(withered leaf),169,386,36,,52,22,ティアオイエツォン(withered leaf),169
19,music,23,ブクレシュティの人形師,104,792,60,,67,23,ブクレシュティの人形師,104
19,music,25,天空の花の都,69,1161,126,,136,25,天空の花の都,69
19,music,26,幽霊楽団　～ Phantom Ensemble,12,4832,527,,604,26,幽霊楽団　～ Phantom Ensemble,12
19,music,27,東方妖々夢　～ Ancient Temple,49,1562,171,,150,27,東方妖々夢　～ Ancient Temple,49
19,music,28,広有射怪鳥事　～ Till When?,31,2585,349,,297,28,広有射怪鳥事　～ Till When?,31
19,music,29,アルティメットトゥルース,132,584,43,,76,29,アルティメットトゥルース,132
19,music,30,幽雅に咲かせ、墨染の桜　～ Border of Life,9,5894,713,,611,30,幽雅に咲かせ、墨染の桜　～ Border of Life,9
19,music,31,ボーダーオブライフ,40,1851,135,,257,31,ボーダーオブライフ,40
19,music,32,妖々跋扈,173,360,30,,49,32,妖々跋扈,173
19,music,33,少女幻葬　～ Necro-Fantasy,67,1220,123,,101,33,少女幻葬　～ Necro-Fantasy,67
