original_path,archive_path,bytes,sha256,reason,replacement_or_reference,archived_at
"CharacterTagAnalyze-results-freq/天弓千亦_combined_top20_freq.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-freq/天弓千亦_combined_top20_freq.csv","231","bdb1eb90b1f67d700cfcfeb0f5105cbf6856d21e8b80ab2438cac24f655bdd81","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-freq/天弓千亦_combined_wordcloud_freq.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-freq/天弓千亦_combined_wordcloud_freq.png","324188","0e85b8628c21375efd6b1a8ef5d35aae46ad9ffd305c7dc9b0b2cdada359943a","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-freq/天火人血枪_combined_top20_freq.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-freq/天火人血枪_combined_top20_freq.csv","240","c50b3bfcf80bd928483d9f858bb6074e513ca14f62b66f35e474f707f735bca4","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-freq/天火人血枪_combined_wordcloud_freq.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-freq/天火人血枪_combined_wordcloud_freq.png","323745","54f6cda6bb3b8274648d20855550027d9b20fb1cf6732a43c611f186989981d7","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-freq/庭渡久侘歌_combined_top20_freq.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-freq/庭渡久侘歌_combined_top20_freq.csv","231","19d976bb7b42803f4ac43ca58094c98bfba320d75d41e2c1f109993d62e565b5","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-freq/庭渡久侘歌_combined_wordcloud_freq.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-freq/庭渡久侘歌_combined_wordcloud_freq.png","318632","10a03eea6990a8d30b5f83e20554c9ae01828542641c4668d03ae0035f2428cd","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-freq/物部布都_combined_top20_freq.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-freq/物部布都_combined_top20_freq.csv","249","05fa9ca6cfd5f0f64192eb26be30985bc0bc36536e64914e8693ee823518aafa","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-freq/物部布都_combined_wordcloud_freq.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-freq/物部布都_combined_wordcloud_freq.png","325485","7fe5e7ef746b714d5a39ae966ee39828f18e21af124d1107df3c57db78e37548","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-freq/雾雨魔理沙_combined_top20_freq.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-freq/雾雨魔理沙_combined_top20_freq.csv","251","af65cf7e466b3d12bb9b24ba13a2649373a78855bce8efd67f4fff974b7d0f11","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-freq/雾雨魔理沙_combined_wordcloud_freq.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-freq/雾雨魔理沙_combined_wordcloud_freq.png","282795","1c38e0ac5db03032a7ab64a922391b94cd33ded890ecab5f4afb163239492778","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-freq/西行寺幽幽子_combined_top20_freq.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-freq/西行寺幽幽子_combined_top20_freq.csv","243","3a83b08a4767005ace3c48bd18ca03e58b15354eb605e4bede4a60d0af6fb80c","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-freq/西行寺幽幽子_combined_wordcloud_freq.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-freq/西行寺幽幽子_combined_wordcloud_freq.png","297461","13fb729bc2a5a2ac6762d5264d6f444079e437bfb0650e518e43c53c583c29e2","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-freq/稀神探女_combined_top20_freq.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-freq/稀神探女_combined_top20_freq.csv","238","c68a5292d970678e91518ded485355ceac889fedc602404c2f3dcfb0b210027d","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-freq/稀神探女_combined_wordcloud_freq.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-freq/稀神探女_combined_wordcloud_freq.png","319761","0ffc6880d51da606b05f463704f2e519b268852fbca2f54c98a5bf7d1e1d3d01","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-freq/小恶魔_combined_top20_freq.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-freq/小恶魔_combined_top20_freq.csv","220","45593251ce406e185e7ba86a1e70841bea9b3303ca4c6f3b9c70e661514f9dc1","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-freq/小恶魔_combined_wordcloud_freq.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-freq/小恶魔_combined_wordcloud_freq.png","310376","e1b8c187c2a462bbc6445501813ed7757fd0477b6dfe6ed1298b3923e74575fe","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-freq/小野塚小町_combined_top20_freq.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-freq/小野塚小町_combined_top20_freq.csv","246","042d5e34d5d12a25911e94c2e5ae6c76965de499ea0b728449fad460c55bcb07","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-freq/小野塚小町_combined_wordcloud_freq.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-freq/小野塚小町_combined_wordcloud_freq.png","313919","f2e7c59ba8c74c30f284ee793ad66feb14dd88b2d194ab3bcf4443da986c5094","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-freq/洩矢诹访子_combined_top20_freq.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-freq/洩矢诹访子_combined_top20_freq.csv","239","312911cde702e78dc6242cf3501e22f3fc58377a04e14e2fc60aad8b8911330d","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-freq/洩矢诹访子_combined_wordcloud_freq.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-freq/洩矢诹访子_combined_wordcloud_freq.png","297122","7308f2bb873732f6d4053390c51a1b8257089a2cd320b35411794d0eec507640","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-freq/星熊勇仪_combined_top20_freq.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-freq/星熊勇仪_combined_top20_freq.csv","249","8f6beb75d9dc73cbf4bf17b88ced2fa60a0902aca158f7ab33de27dafc7a6003","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-freq/星熊勇仪_combined_wordcloud_freq.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-freq/星熊勇仪_combined_wordcloud_freq.png","323471","529fbba70e6855185d7bf8f2081c29bded5fd653d3d0c438ac01cb3c41724135","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-freq/伊吹萃香_combined_top20_freq.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-freq/伊吹萃香_combined_top20_freq.csv","251","cd8a231013fb7da62317ec56d45ca535df741dd65b4209467ca337faac13312d","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-freq/伊吹萃香_combined_wordcloud_freq.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-freq/伊吹萃香_combined_wordcloud_freq.png","317890","78630f796b1f3ec9ef82e5d74cf8b681ec1afb5a4002f10648faebfa5ae16135","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-freq/依神女苑_combined_top20_freq.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-freq/依神女苑_combined_top20_freq.csv","244","325aa61c106f16a19cdb07e8f5662f7dcd4c96d6789c37f3143f77f5c9637a7a","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-freq/依神女苑_combined_wordcloud_freq.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-freq/依神女苑_combined_wordcloud_freq.png","309916","db96f5fab64dba75c7f6ea1cfb07875e9f3f532d55a159a837ec93967edbc62c","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-freq/依神紫苑_combined_top20_freq.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-freq/依神紫苑_combined_top20_freq.csv","240","3d2afc0adc141fa7effdfbe3cf5e83487ba9865dcee22ad8ba0b9c004107ea3d","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-freq/依神紫苑_combined_wordcloud_freq.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-freq/依神紫苑_combined_wordcloud_freq.png","310868","49745dfe719425229fc9127d525ab0710ac99aa9b14bbc0bfefc5606277f45fd","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-freq/因幡帝_combined_top20_freq.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-freq/因幡帝_combined_top20_freq.csv","242","669789b5110a4611cdb0fde1783ef2e4d5394c46bf1f7e7670236aab090d8584","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-freq/因幡帝_combined_wordcloud_freq.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-freq/因幡帝_combined_wordcloud_freq.png","321098","f4e3108031f8fa09464116adc12d22d2ec214ebc124827719b9d8fdc9e40d971","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-freq/寅丸星_combined_top20_freq.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-freq/寅丸星_combined_top20_freq.csv","249","6c1ce8479100c27c1d6383ed17f73faa9de7ed8a16f0e6c085f77fa472bbb8ba","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-freq/寅丸星_combined_wordcloud_freq.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-freq/寅丸星_combined_wordcloud_freq.png","315226","019fb9b512ddf0e21f2c758cfd724bcba7537c1fb4f173506c685c26255ea73a","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-freq/永江衣玖_combined_top20_freq.csv","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-freq/永江衣玖_combined_top20_freq.csv","241","8e53a7942a6592840ee84882a0ad47904885e9dcf97abb4669d2297e5fa73eba","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
"CharacterTagAnalyze-results-freq/永江衣玖_combined_wordcloud_freq.png","archive_legacy/tag_analysis_v1/CharacterTagAnalyze-results-freq/永江衣玖_combined_wordcloud_freq.png","323444","4a7395613935c382840b84559d7e926e91d1de5274e17bc01540c63f0d47ff82","Legacy tag/text-analysis bundle removed from the maintained numeric vote-analysis path.","Official numeric pipeline under scripts_pipeline/; retained user mappings Character_tag.xlsx and 萌点提取结果.xlsx","2026-08-19T04:00:14.7075130+08:00"
