region,round,round_status,poll_period,character_cn,character_cn_raw,character_jp,rank,candidate_count,top_percentile,points_jp,primary_jp,official_support_jp,votes_cn,primary_cn,weighted_score_cn,community_event_count,community_event_ids,community_platforms,comment_or_danmaku_sample_count,evidence_status,timeline_limit
cn,8,complete,,核热造神非想天则,非想天则,,129,227,43.3628,,,,17,1,18,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,雪,雪,,130,227,42.9204,,,,16,0,16,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,大鲶鱼,大鲶鱼,,131,227,42.4779,,,,15,0,15,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,小兔姬,小兔姬,,131,227,42.4779,,,,15,1,16,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,明罗,明罗,,131,227,42.4779,,,,15,0,15,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,梦月,梦月,,131,227,42.4779,,,,15,3,18,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,胡桃,胡桃,,131,227,42.4779,,,,15,0,15,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,艾丽,艾丽,,131,227,42.4779,,,,15,1,16,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,里香,里香,,131,227,42.4779,,,,15,2,17,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,动物灵（含野狼、水獭、大鹫）,动物灵（含野狼、水獭、大鹫）,,138,227,39.3805,,,,14,1,15,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,坂田合欢,坂田合欢乃,,138,227,39.3805,,,,14,0,14,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,朝仓理香子,朝仓理香子,,138,227,39.3805,,,,14,0,14,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,矜羯罗,矜羯罗,,138,227,39.3805,,,,14,2,16,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,茨木童子之臂,茨木童子之臂,,142,227,37.6106,,,,12,0,12,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,龙神,龙神,,142,227,37.6106,,,,12,1,13,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,假扮魔理沙的妖狐,假扮魔理沙的妖狐,,144,227,36.7257,,,,11,0,11,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,妖精（含持花妖精，僵尸妖精）,妖精（含持花妖精，僵尸妖精）,,144,227,36.7257,,,,11,0,11,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,玄爷,玄爷,,144,227,36.7257,,,,11,0,11,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,琪斯美,琪斯美,,144,227,36.7257,,,,11,1,12,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,云山,云山,,148,227,34.9558,,,,10,0,10,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,STG作品中没有名称的角色,STG作品中没有名称的角色,,149,227,34.5133,,,,9,0,9,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,UFO,UFO,,150,227,34.0708,,,,8,1,9,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,依莉斯,依莉斯,,150,227,34.0708,,,,8,1,9,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,留琴,留琴,,150,227,34.0708,,,,8,0,8,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,秦河胜,秦河胜,,150,227,34.0708,,,,8,0,8,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,铃仙二号,Reisen,,150,227,34.0708,,,,8,1,9,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,求闻史纪中的受访人群,求闻史纪中的受访人群,,155,227,31.8584,,,,6,0,6,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,盐家老板,酒吧老板,,155,227,31.8584,,,,6,0,6,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,万岁乐,万岁乐,,157,227,30.9735,,,,5,0,5,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,命莲,命莲,,157,227,30.9735,,,,5,0,5,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,嫦娥,嫦娥,,157,227,30.9735,,,,5,0,5,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,神玉,神玉,,157,227,30.9735,,,,5,0,5,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,菊理,菊理,,157,227,30.9735,,,,5,0,5,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,露易兹,露易兹,,157,227,30.9735,,,,5,1,6,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,奥莲姬,奥莲姬,,163,227,28.3186,,,,4,1,5,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,幽幻魔眼,幽玄魔眼,,163,227,28.3186,,,,4,0,4,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,幽灵,幽灵,,163,227,28.3186,,,,4,0,4,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,杀死大老爷的侍童,杀死大老爷的侍童,,163,227,28.3186,,,,4,0,4,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,读书狐狸,读书狐狸,,163,227,28.3186,,,,4,0,4,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,邪眼西格玛,邪眼西格玛,,163,227,28.3186,,,,4,0,4,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,阴阳玉,阴阳玉,,163,227,28.3186,,,,4,0,4,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,黄帝,黄帝,,163,227,28.3186,,,,4,0,4,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,卓柏卡布拉,卓柏卡布拉,,171,227,24.7788,,,,3,0,3,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,彭祖,彭祖,,171,227,24.7788,,,,3,0,3,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,月夜见,月夜见,,171,227,24.7788,,,,3,0,3,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,木花咲耶姬,木花咲耶姬,,171,227,24.7788,,,,3,1,4,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,舞,舞,,171,227,24.7788,,,,3,1,4,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,酒吧客人,酒吧客人,,171,227,24.7788,,,,3,0,3,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,酒虫,酒虫,,171,227,24.7788,,,,3,0,3,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,妖怪兔,妖怪兔,,178,227,21.6814,,,,2,0,2,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,导航,导航,,178,227,21.6814,,,,2,0,2,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,岩笠,岩笠,,178,227,21.6814,,,,2,1,3,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,怨灵,怨灵,,178,227,21.6814,,,,2,0,2,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,河童（含山童）,河童（含山童）,,178,227,21.6814,,,,2,0,2,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,石长姬,石长姬,,178,227,21.6814,,,,2,0,2,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,稻荷大人,稻荷大人,,178,227,21.6814,,,,2,0,2,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,绿巨人,绿巨人,,178,227,21.6814,,,,2,0,2,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,苏格拉底,苏格拉底,,178,227,21.6814,,,,2,1,3,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,运松翁,运松翁,,178,227,21.6814,,,,2,0,2,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,邪龙,邪龙,,178,227,21.6814,,,,2,0,2,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,野槌,野槌,,178,227,21.6814,,,,2,0,2,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,Flower～战车,Flower～战车,,190,227,16.3717,,,,1,0,1,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,兜风四人组,兜风四人组,,190,227,16.3717,,,,1,0,1,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,华扇的宠物（久米、竿打、雷兽（务光）、彭祖、人面犬等）,雷兽（务光）,,190,227,16.3717,,,,1,0,1,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,咪咪号,咪咪号,,190,227,16.3717,,,,1,0,1,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,地精,地精,,190,227,16.3717,,,,1,0,1,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,狸猫,狸猫,,190,227,16.3717,,,,1,0,1,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,玛○奇,玛○奇,,190,227,16.3717,,,,1,0,1,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,百鬼夜行绘卷妖怪（黑鬼）,百鬼夜行绘卷妖怪（黑鬼）,,190,227,16.3717,,,,1,0,1,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,睡鼠,睡鼠,,190,227,16.3717,,,,1,0,1,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,萨拉,萨拉,,190,227,16.3717,,,,1,0,1,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,阿菊,阿菊,,190,227,16.3717,,,,1,0,1,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,久米 / 竿打,久米 / 竿打,,201,227,11.5044,,,,0,0,0,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,人面犬,人面犬,,201,227,11.5044,,,,0,0,0,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,伊豆能卖,伊豆能卖,,201,227,11.5044,,,,0,0,0,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,佑天上人,佑天上人,,201,227,11.5044,,,,0,0,0,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,八尺大人,八尺大人,,201,227,11.5044,,,,0,0,0,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,前鬼 / 后鬼,前鬼 / 后鬼,,201,227,11.5044,,,,0,0,0,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,卖脚婆,卖脚婆,,201,227,11.5044,,,,0,0,0,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,大老爷,大老爷,,201,227,11.5044,,,,0,0,0,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,天宇受卖命,天宇受卖命,,201,227,11.5044,,,,0,0,0,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,天照大御神,天照大御神,,201,227,11.5044,,,,0,0,0,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,尼西号,尼西号,,201,227,11.5044,,,,0,0,0,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
cn,8,complete,,座敷童子,座敷童子,,201,227,11.5044,,,,0,0,0,0,,,0,no_curated_evidence_yet,0表示当前证据表未收录，不表示当届没有讨论；社媒指标与票数始终分列。
