region,round,source_id,character_jp,character_cn,under20_rate,under20_denominator,female_rate,female_denominator,first_time_voter_rate,first_time_voter_denominator,event_participation_rate,event_participation_denominator,2019plus_cognition_rate,2019plus_cognition_denominator,source_note
jp,14,1290,始原のビート ～ Pristine Beat,,0.320106,756,0.142857,770,0.264851,808,0.558504,829,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1291,小槌の魔力,,0.454545,11,0.181818,11,0.181818,11,0.818182,11,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1292,不思議な不思議な道具達,,0.311111,45,0.186047,43,0.16,50,0.52,50,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1294,反則の狼煙を上げろ,,0.451613,31,0.212121,33,0.228571,35,0.583333,36,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1296,不可能弾幕には反則を,,0.219178,73,0.171053,76,0.1625,80,0.518519,81,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1298,ミッドナイトスペルカード,,0.384615,26,0.192308,26,0.12,25,0.576923,26,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1300,ロマンチック逃飛行,,0.2375,80,0.154762,84,0.2,85,0.647059,85,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1302,永遠の三日天下,,0.385417,288,0.174497,298,0.254125,303,0.564935,308,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1315,心揺さぶる都市伝説,,0.36,25,0.307692,26,0.178571,28,0.5,28,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1316,幻想郷ふしぎ発見,,0.4,5,,6,0.2,5,0.833333,6,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1317,ボールのある日常,,1.0,1,1.0,1,1.0,1,,,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1318,顕現した伝承の形,,0.333333,3,0.333333,3,,3,0.5,4,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1319,時代の風の訪れ,,0.5,2,0.5,2,,2,0.5,2,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1320,価値がわからない,,,2,,2,0.5,2,0.5,2,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1321,可能性を信じて,,0.333333,3,,3,,3,0.333333,3,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1322,真実を知る者,,,,,,,,,,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1323,外界フォークロア,,0.305085,59,0.196721,61,0.111111,63,0.753846,65,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1324,各々の結末,,0.666667,3,0.333333,3,,3,,,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1325,明かされる深秘,,0.333333,15,0.266667,15,0.2,15,0.666667,15,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1326,オカルトアラカルト,,0.309524,42,0.142857,42,0.23913,46,0.595745,47,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1327,七玉蒐集ショウダウン,,0.285714,7,,7,0.125,8,0.625,8,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1328,公正なる奪い合い,,0.222222,9,,10,,10,0.5,10,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1329,対蹠地の鐘,,0.333333,33,0.181818,33,0.121212,33,0.575758,33,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1330,竹林インフレイム,,0.261905,42,0.095238,42,0.155556,45,0.644444,45,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1331,華狭間のバトルフィールド,,0.325472,212,0.152778,216,0.179372,223,0.570796,226,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1332,ラストオカルティズム ～ 現し世の秘術師,,0.332817,646,0.151515,660,0.175036,697,0.584046,702,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1333,宇宙巫女現る,,0.386364,44,0.25,44,0.36,50,0.5,50,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1334,忘れがたき、よすがの緑,,0.222222,108,0.207207,111,0.189655,116,0.512821,117,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1335,兎は舞い降りた,,0.436123,227,0.157447,235,0.231405,242,0.542169,249,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1336,湖は浄めの月光を映して,,0.212121,33,0.117647,34,0.194444,36,0.416667,36,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1337,九月のパンプキン,,0.265625,256,0.184906,265,0.185455,275,0.582734,278,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1338,宇宙を飛ぶ不思議な巫女,,0.223077,130,0.15942,138,0.157534,146,0.527397,146,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1339,永遠の春夢,,0.378947,665,0.170306,687,0.228412,718,0.518519,729,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1340,凍り付いた永遠の都,,0.330909,275,0.151408,284,0.186667,300,0.542763,304,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1341,逆転するホイールオブフォーチュン,,0.471111,225,0.170213,235,0.301587,252,0.557312,253,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1342,遥か38万キロのボヤージュ,,0.332547,424,0.125285,439,0.227273,462,0.516199,463,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1343,星条旗のピエロ,,0.356549,962,0.147208,985,0.234496,1032,0.565676,1043,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1344,故郷の星が映る海,,0.315992,519,0.158095,525,0.216846,558,0.524823,564,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1345,ピュアヒューリーズ ～ 心の在処,,0.316008,2405,0.118367,2450,0.21751,2570,0.55073,2602,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1346,見た事も無い悪夢の世界,,0.394558,147,0.170886,158,0.236364,165,0.467066,167,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1347,パンデモニックプラネット,,0.441456,632,0.198473,655,0.270115,696,0.517094,702,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1348,神社から見える月,,0.444444,9,0.25,8,0.555556,9,0.444444,9,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1349,宇宙巫女帰還する,,0.454545,11,0.25,12,0.583333,12,0.583333,12,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1352,ネオ竹林インフレイム,,0.297297,37,0.027027,37,0.184211,38,0.589744,39,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1359,桜舞い散る天空,,0.377358,53,0.169811,53,0.296296,54,0.6,55,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1360,希望の星は青霄に昇る,,0.33564,289,0.108108,296,0.200647,309,0.530547,311,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1361,真夏の妖精の夢,,0.377049,122,0.175,120,0.204724,127,0.627907,129,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1362,色無き風は妖怪の山に,,0.342857,35,0.147059,34,0.054054,37,0.5,38,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1363,山奥のエンカウンター,,0.439024,41,0.232558,43,0.177778,45,0.723404,47,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1364,桜色の海を泳いで,,0.31405,121,0.104,125,0.184615,130,0.578947,133,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1365,一対の神獣,,0.306604,212,0.140187,214,0.183857,223,0.535398,226,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1366,幻想のホワイトトラベラー,,0.297872,564,0.112652,577,0.188648,599,0.553719,605,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1367,魔法の笠地蔵,,0.312,125,0.178295,129,0.207692,130,0.592593,135,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1368,禁断の扉の向こうは、この世かあの世か,,0.384615,130,0.149254,134,0.223022,139,0.475177,141,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1369,クレイジーバックダンサーズ,,0.359504,968,0.165996,994,0.216268,1045,0.59322,1062,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1370,イントゥ・バックドア,,0.440476,84,0.298851,87,0.277778,90,0.582418,91,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1371,秘匿されたフォーシーズンズ,,0.294634,1025,0.12758,1066,0.184713,1099,0.539568,1112,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1372,もうドアには入れない,,0.377358,106,0.165138,109,0.215517,116,0.529915,117,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1373,秘神マターラ ～ Hidden Star in All Seasons.,,0.350318,1099,0.13504,1133,0.221754,1186,0.52286,1203,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1374,不自然な自然,,0.6,5,0.2,5,,5,0.4,5,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1375,白い旅人,,0.358491,53,0.092593,54,0.210526,57,0.568966,58,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1378,マッシュルーム・ワルツ,,0.6,10,0.333333,12,0.266667,15,0.333333,15,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1379,聖輦船空を往く,,0.142857,7,0.285714,7,0.142857,7,0.571429,7,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1380,法力の下の平等,,0.166667,6,0.166667,6,0.333333,6,0.166667,6,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1381,恒常不変の参廟祀,,0.333333,3,1.0,3,0.333333,3,0.666667,3,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1382,光輝く天球儀,,0.411765,17,0.166667,18,0.263158,19,0.8,20,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1383,沢の河童の技術力,,0.375,8,0.125,8,0.125,8,0.625,8,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1384,地底に咲く薔薇,,0.368421,19,0.052632,19,0.263158,19,0.631579,19,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1385,深緑の狸森にて,,0.25,4,,4,0.2,5,0.6,5,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1387,不滅のレッドソウル,,0.366667,30,0.033333,30,0.258065,31,0.516129,31,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1388,落日に生える逆さ城,,0.3,10,0.1,10,,10,0.6,10,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1389,千の試練を超えて,,0.111111,9,0.090909,11,0.181818,11,0.818182,11,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1391,永遠に続く回廊,,,4,,4,0.25,4,1.0,4,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1392,スリープシープ・パレード,,0.181818,88,0.177778,90,0.117021,94,0.659574,94,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1394,憑坐は夢と現の間に ～ Necro-Fantasia,,0.368231,277,0.126761,284,0.210345,290,0.52862,297,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1395,今宵は飄逸なエゴイスト(Live ver) ～ Egoistic Flowers.,,0.356275,1235,0.12224,1268,0.251511,1324,0.55481,1341,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1407,憑依投合,,0.5,2,,2,0.5,2,0.5,2,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1408,連帯責人,,1.0,2,,2,0.5,2,,,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1409,合縁奇縁,,,1,,1,,1,1.0,1,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1411,壮言大語,,1.0,2,,2,1.0,2,,,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1412,知略縦横,,1.0,1,,1,,1,1.0,1,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1414,開演間近,,0.111111,9,,9,0.2,10,0.8,10,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1416,行雲流水,,,4,,4,,4,0.75,4,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,151,東方萃夢想,,0.351351,333,0.122857,350,0.292011,363,0.572973,370,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,152,東方緋想天,,0.337866,956,0.091753,970,0.274257,1010,0.573659,1025,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,153,東方非想天則,,0.284002,1669,0.052195,1686,0.224443,1751,0.634366,1775,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,154,東方心綺楼,,0.38343,519,0.130268,522,0.308378,561,0.569665,567,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,155,東方深秘録,,0.462824,1197,0.158902,1202,0.248038,1274,0.560806,1291,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,156,東方憑依華,,0.408399,1905,0.126407,1954,0.275896,2037,0.581238,2068,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,1991,使われなかった場所,,,,,,,,,,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,2001,A Sacred Lot,,0.571429,21,0.136364,22,0.363636,22,0.454545,22,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,2002,永遠の巫女,,0.36,200,0.170616,211,0.211712,222,0.587444,223,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,2003,The Positive and Negative,,0.9,10,0.272727,11,0.166667,12,0.666667,12,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,2004,Highly Responsive to Prayers,,0.555556,9,,9,0.2,10,0.8,10,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,2005,東方怪奇談,,0.407407,27,0.344828,29,0.21875,32,0.59375,32,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,2006,天使伝説,,0.363636,11,0.3,10,0.333333,12,0.692308,13,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,2007,Oriental Magician,,,2,,2,0.5,2,,,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,2008,破邪の小太刀,,0.571429,7,0.375,8,,11,0.454545,11,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,2009,魔鏡,,0.5,22,0.32,25,0.37931,29,0.551724,29,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,201,ルーミア,露米娅,0.48996,996,0.13716,1028,0.354147,1073,0.540219,1094,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,201,幺樂団の歴史,,0.455357,112,0.192982,114,0.231405,121,0.614754,122,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,2010,the Legend of KAGE,,0.125,8,0.333333,9,0.222222,9,0.444444,9,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,2011,いざ、倒れ逝くその時まで,,0.426471,204,0.092683,205,0.238532,218,0.555046,218,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,2012,Civilization of Magic,,0.65,20,0.2,20,0.318182,22,0.590909,22,,,官方角色条件问卷；各题分母不同，比例不可相加。
jp,14,2013,星幽剣士（星幽天使）,,0.421053,38,0.342105,38,0.186047,43,0.604651,43,,,官方角色条件问卷；各题分母不同，比例不可相加。
