region,character_key,character_jp,character_cn,previous_round,round,round_gap,consecutive_rounds,previous_rank,rank,rank_improvement,previous_candidate_count,candidate_count,previous_top_percentile,top_percentile,top_percentile_change,interpretation_limit
cn,键山雏,,键山雏,5,6,1,True,31,31,0.0,203,215,85.1485,85.9813,0.8328,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,flower战车,,Flower～战车,3,4,1,True,149,173,-24.0,163,191,8.642,9.4737,0.8317,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,佑天上人,,佑天上人,3,4,1,True,149,173,-24.0,163,191,8.642,9.4737,0.8317,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,卓柏卡布拉,,卓柏卡布拉,3,4,1,True,149,173,-24.0,163,191,8.642,9.4737,0.8317,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,水鬼鬼神长,,水鬼鬼神长,3,4,1,True,149,173,-24.0,163,191,8.642,9.4737,0.8317,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,沓颊,,沓颊,3,4,1,True,149,173,-24.0,163,191,8.642,9.4737,0.8317,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,烟烟罗,,烟烟罗,3,4,1,True,149,173,-24.0,163,191,8.642,9.4737,0.8317,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,白仙和尚,,白仙和尚,3,4,1,True,149,173,-24.0,163,191,8.642,9.4737,0.8317,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,石长姬,,石长姬,3,4,1,True,149,173,-24.0,163,191,8.642,9.4737,0.8317,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,邪眼西格玛,,邪眼西格玛,3,4,1,True,149,173,-24.0,163,191,8.642,9.4737,0.8317,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,蕾米莉亚斯卡蕾特,,蕾米莉亚·斯卡蕾特,7,8,1,True,4,6,-2.0,218,227,98.6175,97.7876,-0.8299,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,水桥帕露西,,水桥帕露西,9,10,1,True,46,46,0.0,229,239,80.2632,81.0924,0.8292,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,秦心,,秦心,6,7,1,True,16,18,-2.0,215,218,92.9907,92.1659,-0.8248,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,露易兹,,露易兹,7,8,1,True,149,157,-8.0,218,227,31.7972,30.9735,-0.8237,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,西行寺幽幽子,,西行寺幽幽子,5,6,1,True,5,7,-2.0,203,215,98.0198,97.1963,-0.8235,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,秦心,,秦心,8,9,1,True,15,17,-2.0,227,229,93.8053,92.9825,-0.8228,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,蕾蒂霍瓦特洛克,,蕾蒂·霍瓦特洛克,8,9,1,True,100,99,1.0,227,229,56.1947,57.0175,0.8228,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,朝仓理香子,,朝仓理香子,1,2,1,True,111,121,-10.0,138,152,19.708,20.5298,0.8218,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,八云蓝,,八云蓝,2,3,1,True,33,34,-1.0,152,163,78.8079,79.6296,0.8217,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,九十九弁弁,,九十九弁弁,10,11,1,True,96,96,0.0,239,244,60.084,60.9053,0.8213,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,八意永琳,,八意永琳,10,11,1,True,49,52,-3.0,239,244,79.8319,79.0123,-0.8196,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,比那名居天子,,比那名居天子,8,9,1,True,16,18,-2.0,227,229,93.3628,92.5439,-0.8189,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,大妖精,,大妖精,7,8,1,True,53,57,-4.0,218,227,76.0369,75.2212,-0.8157,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,红美铃,,红美铃,4,5,1,True,27,27,0.0,191,203,86.3158,87.1287,0.8129,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,帕秋莉诺蕾姬,,帕秋莉·诺蕾姬,6,7,1,True,18,20,-2.0,215,218,92.0561,91.2442,-0.8119,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,爱丽丝玛格特洛依德,,爱丽丝·玛格特洛依德,4,5,1,True,11,10,1.0,191,203,94.7368,95.5446,0.8078,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,娜兹玲,,娜兹玲,6,7,1,True,90,93,-3.0,215,218,58.4112,57.6037,-0.8075,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,帕秋莉诺蕾姬,,帕秋莉·诺蕾姬,8,9,1,True,19,21,-2.0,227,229,92.0354,91.2281,-0.8073,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,蓬莱山辉夜,,蓬莱山辉夜,9,10,1,True,22,21,1.0,229,239,90.7895,91.5966,0.8071,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,蓬莱山辉夜,,蓬莱山辉夜,8,9,1,True,20,22,-2.0,227,229,91.5929,90.7895,-0.8034,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,赤蛮奇,,赤蛮奇,7,8,1,True,78,83,-5.0,218,227,64.5161,63.7168,-0.7993,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,八云蓝,,八云蓝,7,8,1,True,54,58,-4.0,218,227,75.576,74.7788,-0.7972,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,宫古芳香,,宫古芳香,6,7,1,True,92,95,-3.0,215,218,57.4766,56.682,-0.7946,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,吉吊八千慧,,吉吊八千慧,10,11,1,True,52,55,-3.0,239,244,78.5714,77.7778,-0.7936,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,八云紫,,八云紫,7,8,1,True,6,8,-2.0,218,227,97.6959,96.9027,-0.7932,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,帕秋莉诺蕾姬,,帕秋莉·诺蕾姬,7,8,1,True,20,19,1.0,218,227,91.2442,92.0354,0.7912,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,十六夜咲夜,,十六夜咲夜,10,11,1,True,5,7,-2.0,239,244,98.3193,97.5309,-0.7884,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,秋穰子,,秋穰子,7,8,1,True,92,94,-2.0,218,227,58.0645,58.8496,0.7851,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,怨灵,,怨灵,10,11,1,True,196,202,-6.0,239,244,18.0672,17.284,-0.7832,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,四季映姬夜摩仙那度,,四季映姬·夜摩仙那度,4,5,1,True,26,26,0.0,191,203,86.8421,87.6238,0.7817,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,易者,,易者,7,8,1,True,79,84,-5.0,218,227,64.0553,63.2743,-0.781,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,依神紫苑,,依神紫苑,8,9,1,True,27,29,-2.0,227,229,88.4956,87.7193,-0.7763,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,魂魄妖梦,,魂魄妖梦,5,6,1,True,12,11,1.0,203,215,94.5545,95.3271,0.7726,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,斯塔萨菲雅,,斯塔萨菲雅,8,9,1,True,86,85,1.0,227,229,62.3894,63.1579,0.7685,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,奥莲姬,,奥莲姬,10,11,1,True,185,187,-2.0,239,244,22.6891,23.4568,0.7677,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,少名针妙丸,,少名针妙丸,10,11,1,True,55,58,-3.0,239,244,77.3109,76.5432,-0.7677,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,绵月丰姬,,绵月丰姬,10,11,1,True,103,107,-4.0,239,244,57.1429,56.3786,-0.7643,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,魂魄妖梦,,魂魄妖梦,10,11,1,True,8,10,-2.0,239,244,97.0588,96.2963,-0.7625,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,西行寺幽幽子,,西行寺幽幽子,7,8,1,True,8,10,-2.0,218,227,96.7742,96.0177,-0.7565,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,犬走椛,,犬走椛,3,4,1,True,44,50,-6.0,163,191,73.4568,74.2105,0.7537,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,今泉影狼,,今泉影狼,5,6,1,True,75,81,-6.0,203,215,63.3663,62.6168,-0.7495,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,明罗,,明罗,5,6,1,True,129,135,-6.0,203,215,36.6337,37.3832,0.7495,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,朝仓理香子,,朝仓理香子,5,6,1,True,129,135,-6.0,203,215,36.6337,37.3832,0.7495,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,冴月麟,,冴月麟,1,2,1,True,61,66,-5.0,138,152,56.2044,56.9536,0.7492,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,洩矢诹访子,,洩矢诹访子,6,7,1,True,28,30,-2.0,215,218,87.3832,86.6359,-0.7473,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,姬海棠果,,姬海棠果,8,9,1,True,80,79,1.0,227,229,65.0442,65.7895,0.7453,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,古明地觉,,古明地觉,5,6,1,True,11,10,1.0,203,215,95.0495,95.7944,0.7449,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,九十九八桥,,九十九八桥,10,11,1,True,134,135,-1.0,239,244,44.1176,44.856,0.7384,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,藤原妹红,,藤原妹红,7,8,1,True,9,11,-2.0,218,227,96.3134,95.5752,-0.7382,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,因幡天为因幡帝,,因幡天为（因幡帝）,1,2,1,True,51,55,-4.0,138,152,63.5036,64.2384,0.7348,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,今泉影狼,,今泉影狼,4,5,1,True,72,75,-3.0,191,203,62.6316,63.3663,0.7347,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,吉吊八千慧,,吉吊八千慧,8,9,1,True,38,40,-2.0,227,229,83.6283,82.8947,-0.7336,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,比那名居天子,,比那名居天子,9,10,1,True,18,17,1.0,229,239,92.5439,93.2773,0.7334,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,flower战车,,Flower～战车,10,11,1,True,181,183,-2.0,239,244,24.3697,25.1029,0.7332,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,八坂神奈子,,八坂神奈子,7,8,1,True,65,66,-1.0,218,227,70.5069,71.2389,0.732,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,因幡天为因幡帝,,因幡天为（因幡帝）,5,6,1,True,61,63,-2.0,203,215,70.297,71.028,0.731,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,幽谷响子,,幽谷响子,7,8,1,True,89,91,-2.0,218,227,59.447,60.177,0.73,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,灵乌路空,,灵乌路空,4,5,1,True,40,41,-1.0,191,203,79.4737,80.198,0.7243,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,少名针妙丸,,少名针妙丸,8,9,1,True,41,43,-2.0,227,229,82.3009,81.5789,-0.722,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,射命丸文,,射命丸文,7,8,1,True,10,12,-2.0,218,227,95.8525,95.1327,-0.7198,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,水桥帕露西,,水桥帕露西,8,9,1,True,44,46,-2.0,227,229,80.9735,80.2632,-0.7103,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,云居一轮,,云居一轮,7,8,1,True,107,113,-6.0,218,227,51.1521,50.4425,-0.7096,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,冈崎梦美,,冈崎梦美,7,8,1,True,59,63,-4.0,218,227,73.2719,72.5664,-0.7055,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,少名针妙丸,,少名针妙丸,6,7,1,True,35,37,-2.0,215,218,84.1121,83.4101,-0.702,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,村纱水蜜,,村纱水蜜,9,10,1,True,77,82,-5.0,229,239,66.6667,65.9664,-0.7003,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,小野塚小町,,小野塚小町,5,6,1,True,60,65,-5.0,203,215,70.7921,70.0935,-0.6986,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,幽幻魔眼,,幽幻魔眼,10,11,1,True,177,179,-2.0,239,244,26.0504,26.749,0.6986,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,永江衣玖,,永江衣玖,8,9,1,True,68,67,1.0,227,229,70.354,71.0526,0.6986,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,火焰猫燐,,火焰猫燐,8,9,1,True,47,49,-2.0,227,229,79.646,78.9474,-0.6986,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
cn,铃仙优昙华院因幡,,铃仙·优昙华院·因幡,9,10,1,True,16,15,1.0,229,239,93.4211,94.1176,0.6965,名次与分位变化均为描述性；同票、候选合并、规则与投票者构成变化仍需逐届核对。
